household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support,pair_id
112,대조,0,1,62,1053.24,129524,59,236.97,0.0,1.0,0,45.95,10.0,10.0,176.45,10.0,1,1,1,1,4.143134726391533,6.96057540716551,0.22499145493904524,0,1.0,0.36827267752233706,-0.5396342139557597,True,pair_459_112
114,처치,1,8,72,2580.29,67852,426,1358.89,0.0,3.0,1,101.23,37.0,31.0,231.63,9.0,8,1,1,8,4.290459441148391,7.856044552957314,0.5266423541539905,0,3.0,0.6912588238072851,0.8060110093556815,True,pair_114_2016
116,대조,0,6,70,557.01,318,173,279.91,0.0,2.0,0,31.43,27.0,22.0,52.46,7.0,6,1,1,6,4.2626798770413155,6.324376883367682,0.502522396366313,0,2.0,0.28722699879298863,-0.9088901586496344,True,pair_662_116
119,처치,1,1,45,1813.29,593,265,941.1800000000001,0.0,1.0,1,201.34,53.0,51.0,355.22,5.0,1,1,1,1,3.828641396489095,7.503449485593304,0.5190454918959461,0,1.0,0.5746948063761766,0.30103211451222023,True,pair_119_1940
132,처치,1,15,85,2414.81,12308,486,1296.35,0.0,5.0,0,50.25,20.0,20.0,133.52,3.0,15,1,1,15,4.454347296253507,7.789789913578125,0.5368331255875203,0,5.0,0.5148664869862309,0.05948348086447893,True,pair_132_2429
136,처치,1,2,68,2547.04,1327,501,1226.08,0.0,1.0,1,24.03,9.0,9.0,60.129999999999995,2.0,2,1,1,2,4.23410650459726,7.84307971515596,0.48137445819461017,0,1.0,0.7636042207773538,1.1725421883235463,True,pair_136_1800
138,대조,0,2,46,2875.17,1488,434,1383.35,0.0,2.0,0,260.29,111.0,91.0,404.31,11.0,2,1,1,2,3.8501476017100584,7.964214826968844,0.4811367675650483,0,2.0,0.5187799720115733,0.0751552430895905,True,pair_687_138
140,대조,0,4,135,1679.6200000000001,905,291,796.01,0.0,3.0,0,0.0,0.0,0.0,20.23,3.0,4,0,1,4,4.912654885736052,7.426918051935029,0.47392267298555624,0,3.0,0.7009869689220033,0.8520021429505295,True,pair_1123_140
145,대조,0,1,46,1085.17,461,135,447.65,0.0,1.0,0,22.48,4.0,3.0,60.25,2.0,1,1,1,1,3.8501476017100584,6.990413025996348,0.41251601131619925,0,1.0,0.32998543059402796,-0.7082509537598004,True,pair_1790_145
155,대조,0,28,46,1983.1100000000001,15711,300,871.88,0.0,2.0,1,30.4,11.0,11.0,84.17,4.0,28,1,1,28,3.8501476017100584,7.592925729856269,0.43965286847426516,0,2.0,0.47730719273868966,-0.0908336313471093,True,pair_162_155
160,대조,0,2,40,961.32,18881,167,550.9300000000001,0.0,1.0,0,60.61,25.0,17.0,210.1,9.0,2,1,1,2,3.713572066704308,6.869347035685817,0.5730974077310366,0,1.0,0.3029204059005419,-0.833429515301129,True,pair_1978_160
162,처치,1,3,56,2290.38,791,344,1135.27,0.0,3.0,0,157.87,59.0,56.0,349.18,8.0,3,1,1,3,4.04305126783455,7.7369095351330515,0.4956688409783529,0,3.0,0.47741524952896813,-0.09040051627360612,True,pair_162_155
165,처치,1,1,142,2492.52,250172,470,1336.24,2.0,6.0,1,107.71,57.0,44.0,258.53,18.0,1,1,1,1,4.962844630259907,7.821450645808231,0.536100011233611,1,6.0,0.775165709071198,1.2377131785484812,True,pair_165_1695
179,대조,0,65,38,620.5600000000001,288,67,312.24,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,65,0,0,65,3.6635616461296463,6.432232446918533,0.5031584375402861,0,1.0,0.1395911640458696,-1.8186897734048475,True,pair_1840_179
180,대조,0,1,61,1929.77,2532,262,1027.4,0.0,2.0,0,98.69,35.0,31.0,160.64,4.0,1,1,1,1,4.127134385045092,7.565674166064634,0.532395052260114,0,2.0,0.5411718535011488,0.16506115591760934,True,pair_51_180
181,대조,0,5,38,1637.46,150328,300,791.54,0.0,2.0,0,2.0,1.0,1.0,33.36,1.0,5,1,1,5,3.6635616461296463,7.401512055268403,0.4833950142293552,0,2.0,0.31846579353809823,-0.7608313721576979,True,pair_1165_181
184,대조,0,1,199,5470.62,415498,552,2682.16,4.0,5.0,1,320.03,127.0,79.0,736.4,28.0,1,1,1,1,5.298317366548036,8.607330012446566,0.4902844650149343,1,5.0,0.9355641976262634,2.6754803511105303,True,pair_690_184
185,대조,0,8,55,1575.54,83133,246,781.25,0.0,1.0,0,41.39,21.0,15.0,108.9,5.0,8,1,1,8,4.02535169073515,7.362987851324193,0.49586173629358826,0,1.0,0.4922669599741526,-0.030934626777855495,True,pair_1970_185
194,대조,0,11,56,1423.17,21263,244,645.76,0.0,1.0,0,51.980000000000004,26.0,22.0,122.37,4.0,11,1,1,11,4.04305126783455,7.261344466868927,0.4537476197502758,0,1.0,0.4563954697220682,-0.1748623242611286,True,pair_482_194
195,대조,0,1,83,3749.34,284974,792,2165.08,0.0,2.0,0,59.52,23.0,18.0,123.61,3.0,1,1,1,1,4.430816798843313,8.229601781521149,0.5774562989752863,0,2.0,0.7876258641660492,1.310673674514682,True,pair_830_195
215,대조,0,2,106,1265.48,28594,353,667.61,2.0,1.0,0,72.73,48.0,45.0,225.88,18.0,2,1,1,2,4.672828834461906,7.143996677765522,0.5275547618295034,1,1.0,0.7162947592887784,0.9261559428639233,True,pair_1678_215
216,대조,0,3,94,2097.21,833,171,643.12,0.0,2.0,1,161.66,27.0,26.0,380.81,16.0,3,1,1,3,4.553876891600541,7.648839879275924,0.3066550321617768,0,2.0,0.7292149006029115,0.9906429616329223,True,pair_2215_216
220,처치,1,13,84,2240.33,211287,418,881.03,0.0,2.0,1,127.44,65.0,34.0,230.48,4.0,13,1,1,13,4.442651256490317,7.714824718649297,0.3932590288037923,0,2.0,0.7181057161913483,0.9350846747033856,True,pair_220_1499
221,처치,1,7,63,2265.65,32745,351,770.91,0.0,2.0,1,112.57000000000001,69.0,54.0,260.39,8.0,7,1,1,7,4.1588830833596715,7.726058249527879,0.34025996954516363,0,2.0,0.6229195971748446,0.5019590181521267,True,pair_221_1524
226,대조,0,183,45,1086.8,44312,217,672.94,0.0,1.0,0,9.86,8.0,8.0,10.45,2.0,183,1,1,183,3.828641396489095,6.99191258698886,0.6191939639308061,0,1.0,0.16232788913093033,-1.6410084514301937,True,pair_2350_226
236,대조,0,31,38,1304.07,665,246,772.48,0.0,2.0,0,39.519999999999996,6.0,5.0,81.06,3.0,31,1,1,31,3.6635616461296463,7.1740119581649715,0.5923608395254857,0,2.0,0.26659618345088315,-1.0119613675317207,True,pair_261_236
246,처치,1,20,40,741.55,3872,137,401.58,0.0,1.0,0,1.0,1.0,1.0,9.04,2.0,20,1,1,20,3.713572066704308,6.610090208476954,0.5415413660575821,0,1.0,0.2246725779868377,-1.2386412867386063,True,pair_246_2145
251,처치,1,10,70,1874.17,8072,275,994.5,0.0,1.0,0,125.82,33.0,28.0,185.21,5.0,10,1,1,10,4.2626798770413155,7.536454600961204,0.5306348943799122,0,1.0,0.6262248108292869,0.5160549111530693,True,pair_251_919
257,대조,0,15,100,2109.42,15963,440,1251.2,0.0,3.0,1,207.99,84.0,64.0,355.1,14.0,15,1,1,15,4.61512051684126,7.654642258794566,0.5931488276398251,0,3.0,0.7549295829470074,1.12507889148814,True,pair_2228_257
261,처치,1,51,43,1175.23,132966,99,289.66,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51,0,0,51,3.784189633918261,7.070069687566936,0.2464709035678123,0,0.0,0.2665562103156707,-1.0121658197583316,True,pair_261_236
264,처치,1,14,58,1667.44,26383,217,608.88,0.0,0.0,1,38.41,16.0,15.0,88.61,2.0,14,1,1,14,4.07753744390572,7.4196443371013245,0.3651585664251787,0,0.0,0.6344558248197002,0.5513805284841744,True,pair_264_480
266,대조,0,1,49,2401.07,44344,429,1298.06,0.0,2.0,0,82.08,29.0,24.0,135.54,3.0,1,1,1,1,3.912023005428146,7.784086144596647,0.5406173081167979,0,2.0,0.5178341285208472,0.07136678921857001,True,pair_1219_266
278,대조,0,2,62,1803.64,706,237,858.49,0.0,3.0,0,11.87,3.0,3.0,51.36,4.0,2,1,1,2,4.143134726391533,7.498116404891607,0.4759763589186312,0,3.0,0.4518575302338934,-0.19316830293460774,True,pair_637_278
280,대조,0,2,79,1835.82,88730,274,1136.79,0.0,1.0,0,175.74,57.0,34.0,310.3,17.0,2,1,1,2,4.382026634673881,7.51579109456771,0.619227375232866,0,1.0,0.696770684065852,0.8319670148857289,True,pair_1409_280
288,대조,0,41,71,2469.96,187629,379,1139.22,0.0,3.0,0,91.57,53.0,43.0,210.99,8.0,41,1,1,41,4.276666119016055,7.81236201807936,0.46123014137880775,0,3.0,0.5102556864005551,0.04102850003569096,True,pair_812_288
289,처치,1,2,140,4208.87,521862,732,1649.73,0.0,4.0,1,458.52,175.0,145.0,954.47,23.0,2,1,1,2,4.948759890378168,8.345187047339808,0.39196506425715216,0,4.0,0.8673921170463788,1.8780946182270553,True,pair_289_1159
297,대조,0,8,77,1836.88,862,330,1002.33,0.0,2.0,0,535.75,177.0,101.0,869.36,21.0,8,1,1,8,4.356708826689592,7.516368012427345,0.5456698314533339,0,2.0,0.6049404126553621,0.42609335414064337,True,pair_1460_297
302,대조,0,18,72,1508.6200000000001,10976,213,822.72,0.0,1.0,1,73.22,30.0,25.0,157.51,14.0,18,1,1,18,4.290459441148391,7.31961324250924,0.5453460778724927,0,1.0,0.6736934017348709,0.7249376889852057,True,pair_1663_302
308,처치,1,3,57,1658.59,61153,185,558.11,0.0,0.0,0,127.18,46.0,45.0,396.2,12.0,3,1,1,3,4.060443010546419,7.414325862892234,0.33649666282806484,0,0.0,0.5360616236142584,0.14449738999910697,True,pair_308_83
318,처치,1,6,85,1080.18,16611,153,420.73,3.0,2.0,0,10.77,4.0,4.0,16.240000000000002,1.0,6,1,1,6,4.454347296253507,6.985808316265979,0.3894998981651206,1,2.0,0.5038814772358788,0.015526220836468109,True,pair_318_2078
322,처치,1,25,54,1953.65,12806,331,840.17,0.0,2.0,0,75.61,27.0,25.0,133.52,6.0,25,1,1,25,4.007333185232471,7.577966428259025,0.43005144217234403,0,2.0,0.4308052899103482,-0.27856634810563297,True,pair_322_1918
336,대조,0,7,110,2824.17,112844,483,1451.96,0.0,2.0,0,115.87,56.0,43.0,241.54,8.0,7,1,1,7,4.709530201312334,7.94632381876113,0.5141191925415255,0,2.0,0.7905542005102367,1.3282692269070386,True,pair_1318_336
339,처치,1,3,57,1509.04,1069,420,1009.62,0.0,1.0,0,6.75,4.0,3.0,12.15,3.0,3,1,1,3,4.060443010546419,7.31989141952434,0.6690478714944601,0,1.0,0.5560936222433636,0.22532298611569335,True,pair_339_2336
342,대조,0,16,33,1660.01,801,279,1019.07,0.0,1.0,0,93.32000000000001,34.0,22.0,151.61,8.0,16,1,1,16,3.5263605246161616,7.415181130064768,0.6138938922054686,0,1.0,0.35038696070843633,-0.6173387156673129,True,pair_419_342
343,대조,0,23,53,1050.1,415,130,381.33,0.0,1.0,0,26.8,13.0,11.0,170.72,6.0,23,1,1,23,3.9889840465642745,6.957592513829309,0.3631368441100848,0,1.0,0.3235281019090571,-0.7376049280901832,True,pair_1345_343
348,대조,0,4,71,1458.78,887,297,872.37,0.0,1.0,0,621.65,240.0,187.0,1026.86,40.0,4,1,1,4,4.276666119016055,7.2860410184167606,0.5980134084646074,0,1.0,0.6023888009638549,0.4154284446397726,True,pair_2128_348
356,대조,0,8,195,2218.8,110054,173,346.09,0.0,1.0,0,10.030000000000001,7.0,5.0,221.26,15.0,8,1,1,8,5.278114659230517,7.70517238071788,0.15598071029385252,0,1.0,0.8479249372620876,1.7184178817418463,True,pair_1138_356
364,처치,1,38,77,2321.82,12016,333,1184.44,0.0,4.0,0,32.03,9.0,8.0,75.06,4.0,38,1,1,38,4.356708826689592,7.7505372437587425,0.510134291202591,0,4.0,0.4846075918867661,-0.06158909346777723,True,pair_364_2388
396,대조,0,7,89,1303.66,52405,174,521.09,0.0,3.0,0,152.59,66.0,55.0,302.08,12.0,7,1,1,7,4.499809670330265,7.173697749412823,0.3997131153828452,0,3.0,0.4723523259427521,-0.11070361659431137,True,pair_1987_396
398,처치,1,2,94,1636.23,77907,291,679.09,0.0,0.0,0,39.45,21.0,18.0,157.44,14.0,2,1,1,2,4.553876891600541,7.400761068418116,0.4150333388337826,0,0.0,0.7229908230283614,0.9593458936713103,True,pair_398_741
403,대조,0,16,39,815.59,277,151,665.25,0.0,1.0,0,32.66,11.0,8.0,98.97,7.0,16,1,1,16,3.6888794541139363,6.70513713291287,0.8156671857183143,0,1.0,0.306323907479869,-0.8173620627913376,True,pair_691_403
410,대조,0,1,101,917.96,593,233,596.84,0.0,1.0,1,93.47,33.0,27.0,145.76,15.0,1,1,1,1,4.624972813284271,6.823242595837149,0.6501808357662643,0,1.0,0.7256558451507696,0.9726925021131091,True,pair_916_410
414,처치,1,4,122,2073.61,57371,339,919.4300000000001,0.0,3.0,0,94.24000000000001,41.0,34.0,211.32,16.0,4,1,1,4,4.812184355372417,7.637528463192416,0.4433958169569013,0,3.0,0.7049476849010793,0.8709709143093721,True,pair_414_462
419,처치,1,79,41,1661.16,40897,170,815.5,0.0,0.0,0,25.790000000000003,5.0,5.0,35.45,5.0,79,1,1,79,3.7376696182833684,7.415873240336531,0.4909220063088444,0,0.0,0.34972538737433356,-0.6202465156163023,True,pair_419_342
420,처치,1,30,89,1907.09,891,368,1145.81,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,30,4.499809670330265,7.553858020707092,0.6008159027628481,0,4.0,0.5302250951472747,0.12104797007114718,True,pair_420_2181
426,처치,1,1,186,6415.57,858916,1056,2569.33,6.0,2.0,1,323.22,129.0,119.0,623.35,16.0,1,1,1,1,5.231108616854587,8.766638985999279,0.40048351120788955,1,2.0,0.9657637019951509,3.3396327629665583,True,pair_426_831
430,대조,0,1,70,1022.06,7873,174,484.84,0.0,1.0,0,226.23000000000002,78.0,73.0,520.96,17.0,1,1,1,1,4.2626798770413155,6.930553415258115,0.47437528129464024,0,1.0,0.478987366634583,-0.08410006715649547,True,pair_857_430
432,대조,0,2,187,2684.6,50262,377,1108.45,0.0,2.0,1,159.48,73.0,52.0,302.07,29.0,2,1,1,2,5.236441962829949,7.895659445665825,0.41289205095731213,0,2.0,0.9145117402552032,2.3700112520556837,True,pair_633_432
441,대조,0,2,61,1999.27,935,299,878.77,0.0,1.0,1,73.78,26.0,23.0,166.45000000000002,6.0,2,1,1,2,4.127134385045092,7.601037450430402,0.43954543408344043,0,1.0,0.6745619601055229,0.7288914423205474,True,pair_1048_441
442,대조,0,2,97,1813.68,108315,358,852.32,0.0,2.0,1,116.43,51.0,46.0,353.25,46.0,2,1,1,2,4.584967478670572,7.503664422614829,0.4699395703762516,0,2.0,0.7510588940936045,1.1042677235617373,True,pair_1881_442
447,대조,0,24,119,1289.21,11824,239,565.98,0.0,4.0,0,12.66,6.0,6.0,65.82000000000001,3.0,24,1,1,24,4.787491742782046,7.162560274804425,0.4390130389928716,0,4.0,0.5003408421727055,0.0013633689020048226,True,pair_502_447
450,처치,1,16,53,1227.44,670,276,596.95,0.0,0.0,0,78.42,32.0,27.0,171.69,6.0,16,1,1,16,3.9889840465642745,7.11350035071968,0.4863374177149189,0,0.0,0.46277118823925595,-0.14919135835699118,True,pair_450_1116
459,처치,1,12,60,944.9,307,144,381.2,0.0,1.0,0,24.1,12.0,11.0,112.86999999999999,3.0,12,1,1,12,4.110873864173311,6.852136855219125,0.40342893427875964,0,1.0,0.367958037658968,-0.5409868844853589,True,pair_459_112
460,처치,1,1,101,628.76,41688,144,266.5,0.0,3.0,1,38.43,14.0,12.0,65.99,4.0,1,1,1,1,4.624972813284271,6.445338794423834,0.4238501176919651,0,3.0,0.4615235413793262,-0.1542107158443294,True,pair_460_1389
462,대조,0,5,82,1279.5,581,272,722.75,0.0,1.0,1,60.54,24.0,22.0,143.73,7.0,5,1,1,5,4.418840607796598,7.15500590563958,0.5648690894880812,0,1.0,0.7028055187257837,0.8606934651588303,True,pair_414_462
475,대조,0,65,31,1184.42,596,232,628.42,0.0,1.0,0,74.43,21.0,21.0,184.82,8.0,65,1,1,65,3.4657359027997265,7.077852421153369,0.5305719254994005,0,1.0,0.190180824680772,-1.4488356539790948,True,pair_2472_475
479,대조,0,37,164,1660.3,974,268,726.5,0.0,2.0,0,40.75,20.0,16.0,53.410000000000004,7.0,37,1,1,37,5.10594547390058,7.415355707392433,0.4375715232186954,0,2.0,0.7519755745551328,1.1091766117653261,True,pair_2375_479
480,대조,0,1,80,3217.36,222919,555,1464.45,0.0,4.0,0,152.24,62.0,56.0,375.94,10.0,1,1,1,1,4.394449154672439,8.076627192022425,0.45517132058582194,0,4.0,0.6171719473154729,0.4775617281570308,True,pair_264_480
482,처치,1,42,53,1318.8,3472,227,715.92,0.0,0.0,0,36.94,5.0,5.0,37.82,1.0,42,1,1,42,3.9889840465642745,7.1852354889493215,0.5428571428571428,0,0.0,0.4563385907412297,-0.1750915860924961,True,pair_482_194
502,처치,1,89,49,2067.85,1131,439,1392.19,0.0,0.0,0,9.78,3.0,3.0,24.299999999999997,2.0,89,1,1,89,3.912023005428146,7.634748176325692,0.6732548298957856,0,0.0,0.5025891182512155,0.010356565572967292,True,pair_502_447
507,대조,0,18,59,1306.36,35595,164,485.89,0.0,1.0,0,4.0,2.0,2.0,19.47,3.0,18,1,1,18,4.0943445622221,7.1757651156363975,0.37194188431978936,0,1.0,0.4185865774847451,-0.3285783301558675,True,pair_2211_507
514,처치,1,5,47,1800.6200000000001,1007,595,1398.72,0.0,1.0,0,148.47,96.0,65.0,182.79,6.0,5,1,1,5,3.871201010907891,7.496441539127092,0.7767991025313503,0,1.0,0.5596287362558687,0.23965544052939436,True,pair_514_1124
515,처치,1,15,37,1439.32,816,264,813.4300000000001,0.0,2.0,0,63.92,36.0,24.0,146.97,4.0,15,1,1,15,3.6375861597263857,7.272620590104568,0.5651488202762416,0,2.0,0.2918744553772002,-0.8862976384113612,True,pair_515_1132
524,처치,1,27,64,1916.37,7568,554,1515.66,0.0,4.0,0,24.1,12.0,10.0,28.189999999999998,3.0,27,1,1,27,4.174387269895637,7.558709734332948,0.7909015482396407,0,4.0,0.47573511193433676,-0.09713585636694354,True,pair_524_536
529,대조,0,68,55,1781.02,939,361,1097.53,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,68,0,0,68,4.02535169073515,7.48550283131233,0.6162367632031083,0,2.0,0.40497530507369983,-0.3847768186413614,True,pair_1207_529
533,대조,0,17,53,2288.73,1123,414,1311.89,0.0,2.0,0,163.59,54.0,47.0,257.54,7.0,17,1,1,17,3.9889840465642745,7.736189185666939,0.5731956150354127,0,2.0,0.5190864161329697,0.07638277973362771,True,pair_1555_533
536,대조,0,5,78,1452.9,4366,325,868.29,0.0,4.0,0,12.15,7.0,6.0,15.34,4.0,5,1,1,5,4.3694478524670215,7.2820048799373795,0.5976254387776171,0,4.0,0.4554287986263437,-0.17875930879342716,True,pair_524_536
538,처치,1,6,52,3009.9700000000003,27658,570,1794.28,0.0,1.0,0,443.21000000000004,178.0,140.0,709.22,9.0,6,1,1,6,3.970291913552122,8.010017564964812,0.596112253610501,0,1.0,0.657658894733684,0.6528787760243573,True,pair_538_16
540,대조,0,4,65,1983.79,52566,382,1184.05,0.0,1.0,1,343.91,116.0,100.0,553.82,13.0,4,1,1,4,4.189654742026425,7.593268394073887,0.5968625711390823,0,1.0,0.7301590928442984,0.9954298932252447,True,pair_879_540
542,처치,1,10,98,1834.06,77090,338,832.14,0.0,1.0,1,123.25,54.0,44.0,318.59000000000003,13.0,10,1,1,10,4.59511985013459,7.514832457501801,0.4537147094424392,0,1.0,0.7856358310384015,1.298817072924553,True,pair_542_1174
545,처치,1,11,43,2125.47,16271,428,946.84,4.0,2.0,0,104.35000000000001,53.0,48.0,226.74,7.0,11,1,1,11,3.784189633918261,7.662218606905483,0.4454732365076901,1,2.0,0.4318080308418537,-0.27447821906094216,True,pair_545_913
563,대조,0,6,62,2118.23,114217,311,836.19,0.0,1.0,0,71.76,42.0,36.0,200.07,5.0,6,1,1,6,4.143134726391533,7.658808094143051,0.39475883166606085,0,1.0,0.5784166095664159,0.3162767868870727,True,pair_1296_563
566,대조,0,71,142,1169.11,61223,156,384.64,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,71,0,0,71,4.962844630259907,7.064853040466489,0.32900240353773386,0,1.0,0.6101452247707471,0.4479227036577762,True,pair_1617_566
567,대조,0,1,207,2292.56,25005,356,903.39,0.0,3.0,1,201.55,80.0,72.0,450.17,26.0,1,1,1,1,5.337538079701318,7.737860474584507,0.3940529364553163,0,3.0,0.8917246969122032,2.108480362855979,True,pair_1452_567
573,대조,0,4,96,3039.1,100055,405,1354.8600000000001,3.0,3.0,0,29.15,9.0,9.0,52.58,4.0,4,1,1,4,4.574710978503383,8.01964568859609,0.4458096146885592,1,3.0,0.7384014432812067,1.0376765353550876,True,pair_2250_573
577,대조,0,7,31,3360.43,1217,467,1471.27,1.0,1.0,0,141.52,58.0,48.0,538.83,4.0,7,1,1,7,3.4657359027997265,8.12012175765538,0.4378219454057963,1,1.0,0.48952701038433444,-0.041898086552047166,True,pair_1266_577
578,처치,1,1,90,2058.06,15662,307,1132.76,0.0,1.0,1,130.86,32.0,29.0,241.15,9.0,1,1,1,1,4.51085950651685,7.630004846962615,0.5504018347375684,0,1.0,0.8121487498017936,1.4640330854972514,True,pair_578_2057
581,대조,0,4,122,4516.32,18917,536,1909.65,1.0,3.0,0,145.53,63.0,45.0,280.0,13.0,4,1,1,4,4.812184355372417,8.41567417662551,0.4228331916250399,1,3.0,0.8509278531107002,1.7418969499604224,True,pair_1619_581
594,처치,1,11,90,2006.94,38096,304,893.83,0.0,2.0,0,52.83,33.0,19.0,166.07,4.0,11,1,1,11,4.51085950651685,7.604864599887102,0.4453695676004265,0,2.0,0.6444528011605707,0.594743578521056,True,pair_594_31
596,처치,1,6,97,2353.43,5369,310,1081.6100000000001,1.0,3.0,1,124.67,33.0,25.0,350.65,6.0,6,1,1,6,4.584967478670572,7.764053938937981,0.45958877043294266,1,3.0,0.7721165204123127,1.2203010279304376,True,pair_596_1012
