household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support,pair_id
91,처치,1,1.0,24.0,618.16,50828.0,61.0,191.37,0.0,0.0,0,131.55,44.0,41.0,341.3,20.0,1.0,1,1,1.0,3.2188758248682006,6.4283637207056765,0.30958004400155303,0,0.0,0.4793946147895931,-0.08246824803785796,True,pair_91_1957
98,대조,0,7.0,13.0,221.01,174.0,66.0,122.27,0.0,2.0,1,57.38,35.0,31.0,105.13,5.0,7.0,1,1,7.0,2.6390573296152584,5.402722425902827,0.5532328853898014,0,2.0,0.730992486204776,0.9996638693713232,True,pair_908_98
99,처치,1,1.0,36.0,858.12,471.0,222.0,572.05,0.0,1.0,0,390.93,219.0,158.0,606.38,18.0,1.0,1,1,1.0,3.6109179126442243,6.755908609549961,0.6666317065212324,0,1.0,0.6328375820252488,0.5444094987973145,True,pair_99_1499
109,처치,1,3.0,20.0,714.86,275.0,115.0,289.18,0.0,2.0,1,112.6,52.0,51.0,271.22,10.0,3.0,1,1,3.0,3.044522437723423,6.573484617115764,0.4045267604845704,0,2.0,0.8125013784567476,1.466346117150484,True,pair_109_1055
110,처치,1,2.0,25.0,310.38,9236.0,90.0,185.76,0.0,1.0,1,149.93,70.0,51.0,189.56,8.0,2.0,1,1,2.0,3.258096538021482,5.741014031261528,0.5984921708872994,0,1.0,0.7087820158418933,0.8894759530851772,True,pair_110_410
111,대조,0,23.0,11.0,258.41,97.0,55.0,142.17000000000002,0.0,0.0,0,3.49,3.0,3.0,8.379999999999999,1.0,23.0,1,1,23.0,2.4849066497880004,5.558409821640448,0.5501722069579351,0,0.0,0.26429012127434093,-1.0237884105327693,True,pair_2044_111
112,처치,1,10.0,12.0,334.99,26478.0,13.0,62.870000000000005,0.0,0.0,0,22.979999999999997,2.0,2.0,87.64,5.0,10.0,1,1,10.0,2.5649493574615367,5.817081397615548,0.18767724409683872,0,0.0,0.3647592430724021,-0.5547665438787512,True,pair_112_1424
116,대조,0,4.0,12.0,113.03,57.0,26.0,40.61,0.0,2.0,0,24.74,25.0,18.0,54.66,7.0,4.0,1,1,4.0,2.5649493574615367,4.736461571669267,0.3592851455365832,0,2.0,0.6662636365412129,0.6913340925453924,True,pair_1828_116
119,대조,0,25.0,10.0,446.32,137.0,74.0,275.71,0.0,1.0,1,70.39,22.0,21.0,148.62,5.0,25.0,1,1,25.0,2.3978952727983707,6.103274222159987,0.6177406345223158,0,1.0,0.48495880090185606,-0.06018295497766433,True,pair_802_119
121,처치,1,11.0,27.0,485.54,233.0,100.0,298.21,0.0,1.0,1,82.81,33.0,31.0,114.99000000000001,8.0,11.0,1,1,11.0,3.332204510175204,6.187319118184521,0.6141821477118259,0,1.0,0.7116545718590662,0.9034334771107865,True,pair_121_278
123,처치,1,1.0,19.0,422.67,206.0,112.0,285.09,0.0,1.0,1,120.69,51.0,48.0,225.46,11.0,1.0,1,1,1.0,2.995732273553991,6.048954850311007,0.6744978351905742,0,1.0,0.6214137103637657,0.4955530355869499,True,pair_123_1349
132,처치,1,2.0,18.0,290.58,124.0,65.0,169.21,0.0,4.0,0,85.04,42.0,40.0,168.97,7.0,2.0,1,1,2.0,2.9444389791664403,5.675314410676676,0.5823181223759378,0,4.0,0.8867692403332231,2.0581569336403565,True,pair_132_350
136,대조,0,5.0,20.0,679.06,363.0,126.0,286.37,0.0,1.0,1,68.98,39.0,31.0,155.1,6.0,5.0,1,1,5.0,3.044522437723423,6.522181029571765,0.42171531234353377,0,1.0,0.6873636962673696,0.7878230038843425,True,pair_2221_136
138,대조,0,4.0,8.0,388.46000000000004,152.0,79.0,251.39000000000001,0.0,2.0,0,94.60000000000001,37.0,35.0,280.16,5.0,4.0,1,1,4.0,2.1972245773362196,5.964761164273432,0.6471451372084641,0,2.0,0.4614639684472026,-0.15445042929528788,True,pair_1047_138
139,처치,1,4.0,16.0,504.29,30434.0,87.0,192.22,0.0,0.0,1,222.74,116.0,85.0,340.47,8.0,4.0,1,1,4.0,2.833213344056216,6.225132521878404,0.3811695651311745,0,0.0,0.495300810955253,-0.018797309644412643,True,pair_139_1790
140,처치,1,1.0,7.0,276.66,145.0,64.0,185.09,0.0,2.0,0,47.03,24.0,17.0,71.9,5.0,1.0,1,1,1.0,2.0794415416798357,5.626397343606657,0.6690161208703824,0,2.0,0.4336703242115468,-0.2668917508836869,True,pair_140_1120
145,대조,0,31.0,4.0,156.74,46.0,13.0,16.7,0.0,1.0,0,24.26,5.0,4.0,79.72,3.0,31.0,1,1,31.0,1.6094379124341003,5.060948107969845,0.10654587214495341,0,1.0,0.3309145379182897,-0.7040516495419034,True,pair_205_145
151,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.99,1.0,1.0,13.99,1.0,90.0,1,1,90.0,0.0,0.0,0.0,0,1.0,0.15483169392656282,-1.6971971049821566,True,pair_2482_151
155,처치,1,24.0,4.0,297.29,117.0,58.0,149.92000000000002,0.0,1.0,1,110.03,46.0,40.0,265.52,6.0,24.0,1,1,24.0,1.6094379124341003,5.698066167660092,0.5042887416327492,0,1.0,0.33019076396142094,-0.7073223894621502,True,pair_155_2021
160,대조,0,23.0,7.0,178.60999999999999,10508.0,16.0,91.96,0.0,1.0,0,38.96,18.0,14.0,63.17,4.0,23.0,1,1,23.0,2.0794415416798357,5.19078783360537,0.5148647892055316,0,1.0,0.33157844144984394,-0.7010546427401814,True,pair_433_160
161,처치,1,1.0,45.0,863.85,30940.0,107.0,304.36,0.0,0.0,1,350.84,128.0,111.0,767.49,34.0,1.0,1,1,1.0,3.828641396489095,6.762556081489932,0.35232968686693295,0,0.0,0.7295329986829727,0.9922545021870355,True,pair_161_2186
164,처치,1,2.0,21.0,818.88,4101.0,220.0,508.67,0.0,0.0,1,237.21,125.0,98.0,393.79,8.0,2.0,1,1,2.0,3.091042453358316,6.709157988085927,0.6211777061352091,0,0.0,0.4802342206287493,-0.07910434128635467,True,pair_164_264
166,처치,1,10.0,18.0,489.15000000000003,197.0,60.0,207.97,0.0,0.0,1,181.34,52.0,38.0,311.26,10.0,10.0,1,1,10.0,2.9444389791664403,6.194711466707735,0.4251661044669324,0,0.0,0.5128467850508696,0.05139845258829481,True,pair_166_1569
179,대조,0,17.0,4.0,55.11,17.0,3.0,11.82,0.0,1.0,0,13.65,5.0,3.0,52.08,1.0,17.0,1,1,17.0,1.6094379124341003,4.0273140497628805,0.21448013064779534,0,1.0,0.3270123205046003,-0.721729175063676,True,pair_2205_179
180,처치,1,19.0,6.0,74.73,1729.0,7.0,17.84,0.0,1.0,0,75.41,36.0,17.0,146.1,4.0,19.0,1,1,19.0,1.9459101490553132,4.327174383125731,0.23872608055667066,0,1.0,0.393917863842254,-0.43087309493880555,True,pair_180_1621
181,대조,0,62.0,7.0,348.77,28955.0,65.0,169.15,0.0,2.0,0,74.88,37.0,34.0,130.71,3.0,62.0,1,1,62.0,2.0794415416798357,5.85727579561331,0.4849901080941595,0,2.0,0.48459849360367924,-0.06162552114322156,True,pair_2416_181
188,처치,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,1.0,0.15483169392656282,-1.6971971049821566,True,pair_188_226
192,대조,0,5.0,11.0,414.83,159.0,58.0,205.3,0.0,2.0,1,131.58,44.0,41.0,298.35,8.0,5.0,1,1,5.0,2.4849066497880004,6.030276522893371,0.4949015259262831,0,2.0,0.6981489908818642,0.8384989856216772,True,pair_364_192
193,처치,1,10.0,20.0,899.99,130021.0,70.0,243.34,0.0,2.0,1,72.24,36.0,25.0,378.94,9.0,10.0,1,1,10.0,3.044522437723423,6.803494158767612,0.270380782008689,0,2.0,0.8317676140156455,1.5982068182282427,True,pair_193_1172
194,대조,0,21.0,8.0,219.46,70.0,25.0,54.31,0.0,1.0,0,66.74000000000001,34.0,33.0,181.89000000000001,5.0,21.0,1,1,21.0,2.1972245773362196,5.39571627253517,0.2474710653422036,0,1.0,0.4272252108164468,-0.2931813013927873,True,pair_1709_194
195,처치,1,2.0,6.0,431.36,16099.0,97.0,248.96,0.0,1.0,0,82.16,39.0,30.0,197.23,4.0,2.0,1,1,2.0,1.9459101490553132,6.0692585745480025,0.5771513353115727,0,1.0,0.26656161782411053,-1.0121381606127078,True,pair_195_2258
200,대조,0,1.0,11.0,20.4,16.0,2.0,2.35,0.0,0.0,0,130.25,36.0,31.0,220.1,17.0,1.0,1,1,1.0,2.4849066497880004,3.0633909220278057,0.11519607843137256,0,0.0,0.43479067177195146,-0.26233145401952485,True,pair_1695_200
205,처치,1,21.0,19.0,441.25,180.0,94.0,301.69,0.0,0.0,0,541.12,181.0,134.0,745.09,18.0,21.0,1,1,21.0,2.995732273553991,6.091875333039894,0.6837167138810198,0,0.0,0.33104785134988923,-0.7034495999484706,True,pair_205_145
211,처치,1,2.0,21.0,325.69,192.0,51.0,115.4,0.0,0.0,1,113.18,53.0,44.0,221.83,14.0,2.0,1,1,2.0,3.091042453358316,5.789011709017037,0.35432466455832234,0,0.0,0.580944843633526,0.3266532694755765,True,pair_211_384
215,처치,1,2.0,18.0,130.76,101.0,51.0,69.03,0.0,0.0,0,108.41,52.0,50.0,180.18,15.0,2.0,1,1,2.0,2.9444389791664403,4.880982085869385,0.5279137350871826,0,0.0,0.38854469544036463,-0.4534336516064082,True,pair_215_1016
216,처치,1,2.0,17.0,378.35,212.0,36.0,150.96,0.0,1.0,1,98.03,33.0,26.0,392.90999999999997,14.0,2.0,1,1,2.0,2.8903717578961645,5.938459261784084,0.39899563895863616,0,1.0,0.6715348261112691,0.7151350610322464,True,pair_216_527
220,처치,1,3.0,11.0,421.63,28451.0,52.0,116.01,0.0,1.0,1,67.16,31.0,23.0,142.94,6.0,3.0,1,1,3.0,2.4849066497880004,6.046497091777351,0.2751464554230012,0,1.0,0.604511898401283,0.42430065060524413,True,pair_220_2390
221,처치,1,4.0,14.0,423.87,11890.0,86.0,184.17000000000002,0.0,1.0,1,113.85000000000001,71.0,57.0,288.94,10.0,4.0,1,1,4.0,2.70805020110221,6.051783239779927,0.4344964257909265,0,1.0,0.6160728606188643,0.4729124433747648,True,pair_221_2063
226,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,1.0,0.15483169392656282,-1.6971971049821566,True,pair_188_226
227,대조,0,2.0,17.0,223.8,207.0,141.0,170.41,0.0,0.0,0,65.08,64.0,49.0,78.41,7.0,2.0,1,1,2.0,2.8903717578961645,5.415211118019536,0.7614387846291331,0,0.0,0.3024262741084447,-0.8357706825022755,True,pair_312_227
228,처치,1,3.0,10.0,283.05,5256.0,33.0,185.5,0.0,0.0,0,95.08,62.0,61.0,304.2,10.0,3.0,1,1,3.0,2.3978952727983707,5.649150279003136,0.6553612435965377,0,0.0,0.22250344585019,-1.2511366236283896,True,pair_228_1860
230,처치,1,1.0,20.0,418.3,24586.0,96.0,215.24,0.0,1.0,1,171.6,90.0,80.0,337.78,11.0,1.0,1,1,1.0,3.044522437723423,6.038586654176717,0.5145589289983266,0,1.0,0.6751490343899341,0.7315669483884923,True,pair_230_1921
236,대조,0,12.0,2.0,15.51,7.0,3.0,11.99,0.0,2.0,0,96.42,29.0,20.0,133.6,4.0,12.0,1,1,12.0,1.0986122886681098,2.8039662579320366,0.7730496453900709,0,2.0,0.24934306634818693,-1.10211900997915,True,pair_2423_236
246,대조,0,30.0,8.0,147.5,3581.0,31.0,67.36,0.0,1.0,0,10.01,4.0,4.0,16.0,2.0,30.0,1,1,30.0,2.1972245773362196,5.000584958242754,0.4566779661016949,0,1.0,0.38013123380659253,-0.4889912429817119,True,pair_2375_246
251,대조,0,31.0,12.0,365.38,164.0,75.0,256.02,0.0,1.0,0,86.05,23.0,23.0,128.99,6.0,31.0,1,1,31.0,2.5649493574615367,5.903671046157313,0.7006951666757896,0,1.0,0.38142489590055106,-0.48350464780895686,True,pair_2485_251
257,처치,1,11.0,18.0,257.12,167.0,59.0,135.69,0.0,2.0,1,187.07,108.0,71.0,287.65,7.0,11.0,1,1,11.0,2.9444389791664403,5.553424593067639,0.527730242688239,0,2.0,0.7911702677700371,1.331993959341231,True,pair_257_442
264,대조,0,7.0,13.0,369.46,164.0,30.0,107.34,0.0,0.0,1,39.39,16.0,14.0,167.16,6.0,7.0,1,1,7.0,2.6390573296152584,5.914745476694577,0.29053212797055167,0,0.0,0.47939935329597316,-0.08244926177485791,True,pair_164_264
266,처치,1,5.0,3.0,197.25,83.0,37.0,102.54,0.0,1.0,0,98.99000000000001,44.0,36.0,188.69,3.0,5.0,1,1,5.0,1.3862943611198906,5.289528860514958,0.5198479087452472,0,1.0,0.19087214293257018,-1.4443531527550277,True,pair_266_662
271,처치,1,38.0,4.0,31.78,11.0,0.0,0.0,0.0,3.0,0,8.39,4.0,3.0,37.24,2.0,38.0,1,1,38.0,1.6094379124341003,3.4898185733156835,0.0,0,3.0,0.7147685843447231,0.9186579965035101,True,pair_271_1429
273,처치,1,5.0,23.0,399.1,161.0,55.0,171.89000000000001,0.0,0.0,0,68.47,32.0,26.0,164.56,8.0,5.0,1,1,5.0,3.1780538303479458,5.9917145158631895,0.43069406163868706,0,0.0,0.44610692630106435,-0.21641299199977582,True,pair_273_280
278,대조,0,2.0,11.0,183.66,60.0,23.0,111.76,0.0,3.0,0,94.33,32.0,19.0,163.24,8.0,2.0,1,1,2.0,2.4849066497880004,5.2185162963444816,0.6085157355983883,0,3.0,0.7178250268117672,0.933698493278015,True,pair_121_278
279,대조,0,7.0,17.0,623.5500000000001,58828.0,109.0,322.83,1.0,1.0,0,44.13,19.0,16.0,55.15,2.0,7.0,1,1,7.0,2.8903717578961645,6.437031390411918,0.5177291315852778,1,1.0,0.6654785096629883,0.6878052216431219,True,pair_1731_279
280,대조,0,12.0,13.0,226.68,20851.0,23.0,130.48,0.0,1.0,0,144.05,61.0,41.0,196.51,8.0,12.0,1,1,12.0,2.6390573296152584,5.427941134341542,0.575613199223575,0,1.0,0.4459471643403719,-0.21705957402859025,True,pair_273_280
283,대조,0,6.0,9.0,848.1,331.0,159.0,452.93,0.0,1.0,1,246.67000000000002,83.0,81.0,561.47,5.0,6.0,1,1,6.0,2.302585092994046,6.744176965005318,0.5340525881381912,0,1.0,0.4657054230912378,-0.13739403406066145,True,pair_1953_283
285,대조,0,3.0,19.0,296.71,173.0,79.0,208.78,0.0,4.0,0,160.09,66.0,56.0,305.54,15.0,3.0,1,1,3.0,2.995732273553991,5.696119858320856,0.7036500286475009,0,4.0,0.8776067107888208,1.9699590138138128,True,pair_624_285
286,대조,0,36.0,8.0,153.21,74.0,13.0,55.25,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,36.0,2.1972245773362196,5.038315309869565,0.3606161477710332,0,1.0,0.40596574847922706,-0.3806681875018236,True,pair_2411_286
288,처치,1,1.0,7.0,265.63,14227.0,40.0,122.02,0.0,2.0,0,120.63,48.0,40.0,274.59,8.0,1.0,1,1,1.0,2.0794415416798357,5.585861929545826,0.45936076497383577,0,2.0,0.49469744048700814,-0.021211033267199888,True,pair_288_2347
293,처치,1,2.0,27.0,933.0,374.0,204.0,669.39,0.0,2.0,0,169.65,71.0,53.0,232.64000000000001,6.0,2.0,1,1,2.0,3.332204510175204,6.839476438228843,0.717459807073955,0,2.0,0.7009677589013711,0.851910495630073,True,pair_293_578
297,처치,1,11.0,13.0,272.81,128.0,50.0,154.44,0.0,1.0,0,62.95,21.0,18.0,106.83,4.0,11.0,1,1,11.0,2.6390573296152584,5.612434435196896,0.5661082804882519,0,1.0,0.44369447029599723,-0.22618146158109226,True,pair_297_1666
302,대조,0,1.0,11.0,152.99,60.0,25.0,72.46000000000001,0.0,1.0,1,109.15,24.0,22.0,216.72,12.0,1.0,1,1,1.0,2.4849066497880004,5.036887665240322,0.4736257271717106,0,1.0,0.5752721984083475,0.3033948204258602,True,pair_1000_302
303,처치,1,1.0,40.0,949.59,19234.0,153.0,442.52,0.0,1.0,0,345.92,195.0,151.0,637.05,29.0,1.0,1,1,1.0,3.713572066704308,6.8570828444527905,0.46601164713192006,0,1.0,0.7050325955539843,0.8713791797401812,True,pair_303_1419
305,처치,1,9.0,22.0,535.96,14561.0,78.0,273.48,0.0,3.0,0,139.19,43.0,33.0,296.77,8.0,9.0,1,1,9.0,3.1354942159291497,6.2859236038387865,0.5102619598477498,0,3.0,0.8336674376207672,1.6118453949060176,True,pair_305_2274
312,처치,1,7.0,7.0,523.99,207.0,94.0,279.17,0.0,1.0,0,42.089999999999996,14.0,14.0,180.42,4.0,7.0,1,1,7.0,2.0794415416798357,6.2633792147911675,0.5327773430790664,0,1.0,0.30125073542144315,-0.8413490459523709,True,pair_312_227
318,처치,1,8.0,19.0,192.84,4952.0,32.0,65.22,0.0,1.0,0,24.03,16.0,10.0,86.95,3.0,8.0,1,1,8.0,2.995732273553991,5.2670330765082705,0.3382078406969508,0,1.0,0.6091159258025217,0.4435975733539145,True,pair_318_1468
322,처치,1,20.0,11.0,323.96,145.0,63.0,186.74,0.0,1.0,0,26.94,15.0,13.0,40.3,1.0,20.0,1,1,20.0,2.4849066497880004,5.783702097832075,0.5764291887887394,0,1.0,0.39790211412374166,-0.4142140025916026,True,pair_322_1121
330,대조,0,1.0,75.0,675.74,25986.0,177.0,326.97,0.0,1.0,0,61.93,45.0,42.0,119.66,23.0,1.0,1,1,1.0,4.330733340286331,6.517287151879881,0.483869535620209,0,1.0,0.8219685748058371,1.5297420834178823,True,pair_1872_330
331,대조,0,3.0,8.0,212.36,115.0,48.0,107.51,0.0,2.0,0,105.08999999999999,33.0,24.0,179.21,11.0,3.0,1,1,3.0,2.1972245773362196,5.362980879873759,0.506262949708043,0,2.0,0.5179658842482044,0.07189448845199624,True,pair_754_331
335,대조,0,12.0,25.0,629.13,179.0,58.0,255.79,0.0,2.0,0,24.03,8.0,6.0,36.01,3.0,12.0,1,1,12.0,3.258096538021482,6.445926147304858,0.40657733695738557,0,2.0,0.7645449137019609,1.177760593851816,True,pair_2027_335
336,대조,0,2.0,36.0,771.73,76467.0,55.0,188.93,0.0,2.0,0,376.98,163.0,115.0,788.63,15.0,2.0,1,1,2.0,3.6109179126442243,6.649929699085574,0.24481360061161286,0,2.0,0.8463755896727203,1.7064524910209518,True,pair_2498_336
337,대조,0,3.0,10.0,136.84,68.0,13.0,49.36,0.0,1.0,0,47.85,26.0,20.0,88.45,4.0,3.0,1,1,3.0,2.3978952727983707,4.926093592219674,0.3607132417421806,0,1.0,0.4576840606334675,-0.16966962343991138,True,pair_2078_337
338,처치,1,6.0,30.0,478.73,285.0,129.0,371.45,0.0,1.0,0,92.32,60.0,41.0,144.93,14.0,6.0,1,1,6.0,3.4339872044851463,6.173223445639461,0.7759070875023499,0,1.0,0.5740354638456043,0.2983350837740107,True,pair_338_2379
343,처치,1,2.0,6.0,134.59,34.0,9.0,17.3,0.0,0.0,0,7.109999999999999,3.0,2.0,26.46,1.0,2.0,1,1,2.0,1.9459101490553132,4.909635626474218,0.1285385244074597,0,0.0,0.2618593851580786,-1.036326679649821,True,pair_343_1075
345,처치,1,8.0,21.0,553.96,323.0,137.0,334.37,0.0,5.0,0,448.92,184.0,141.0,619.99,16.0,8.0,1,1,8.0,3.091042453358316,6.318896039077046,0.6035995378727705,0,5.0,0.941802466458299,2.783952581852159,True,pair_345_534
348,처치,1,7.0,19.0,554.85,330.0,108.0,360.13,0.0,0.0,0,181.67000000000002,75.0,63.0,269.35,13.0,7.0,1,1,7.0,2.995732273553991,6.320498473679624,0.6490583040461385,0,0.0,0.3335403081393714,-0.6922159384232103,True,pair_348_1347
350,대조,0,12.0,12.0,473.51,67102.0,30.0,129.94,0.0,3.0,1,56.08,18.0,5.0,147.85,4.0,12.0,1,1,12.0,2.5649493574615367,6.162282692643507,0.2744187028785031,0,3.0,0.861571375498614,1.8284030565653295,True,pair_132_350
356,처치,1,2.0,28.0,604.28,31680.0,52.0,111.46,0.0,0.0,0,48.72,31.0,26.0,215.46,15.0,2.0,1,1,2.0,3.367295829986474,6.405691160884719,0.18445091679353942,0,0.0,0.554486379514622,0.21881442302072807,True,pair_356_86
362,처치,1,10.0,11.0,384.68,186.0,83.0,198.70000000000002,0.0,1.0,1,89.24,49.0,42.0,175.53,5.0,10.0,1,1,10.0,2.4849066497880004,5.955008010097367,0.5165332224186338,0,1.0,0.5394980573532607,0.1583221096174868,True,pair_362_2466
364,처치,1,5.0,8.0,184.62,79.0,35.0,103.54,0.0,3.0,0,2.29,1.0,1.0,2.29,1.0,5.0,1,1,5.0,2.1972245773362196,5.223701573167247,0.5608276459755173,0,3.0,0.6658401382423755,0.689430102571145,True,pair_364_192
365,처치,1,8.0,19.0,697.76,31458.0,80.0,410.71000000000004,0.0,5.0,0,303.38,72.0,55.0,491.23,10.0,8.0,1,1,8.0,2.995732273553991,6.549307335637029,0.5886121302453566,0,5.0,0.9356734654712417,2.677294340183152,True,pair_365_2385
368,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,3.0,0.40913578097907916,-0.36753915937784787,True,pair_733_368
370,대조,0,3.0,37.0,956.64,103436.0,136.0,311.55,0.0,0.0,1,172.5,77.0,67.0,459.86,21.0,3.0,1,1,3.0,3.6375861597263857,6.864471924465779,0.3256710988459609,0,0.0,0.6929004462007458,0.813714358098002,True,pair_536_370
384,대조,0,18.0,11.0,571.73,193.0,87.0,259.6,0.0,2.0,0,113.97,55.0,50.0,244.85,5.0,18.0,1,1,18.0,2.4849066497880004,6.350414401474677,0.45406048309516733,0,2.0,0.5817998706199152,0.33016642731391294,True,pair_211_384
