household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support
65,대조,0,10.0,14.0,263.9,74.0,1.0,2.99,0.0,0.0,0,14.58,11.0,8.0,210.66,9.0,10.0,1,1,10.0,2.70805020110221,5.579352396278024,0.011330049261083745,0,0.0,0.055162495645923626,-2.840729663979805,True
67,대조,0,1.0,26.0,1316.68,532.0,5.0,15.8,0.0,0.0,1,0.0,0.0,0.0,446.79,12.0,1.0,0,1,1.0,3.295836866004329,7.18362789347442,0.011999878482243218,0,0.0,0.08960386503522805,-2.3184813623333014,True
69,대조,0,2.0,18.0,1216.08,579.0,2.0,3.96,0.0,0.0,0,3.39,1.0,1.0,711.92,12.0,2.0,1,1,2.0,2.9444389791664403,7.104209826242005,0.0032563647128478392,0,0.0,0.07387169498821915,-2.5286830465425516,True
71,대조,0,2.0,13.0,462.25,125.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,76.0,2.0,2.0,0,1,2.0,2.6390573296152584,6.138266865165469,0.0,0,0.0,0.05581744811940992,-2.8282330178573556,True
72,대조,0,8.0,15.0,810.47,20173.0,29.0,31.98,0.0,0.0,0,6.0,11.0,9.0,530.28,9.0,8.0,1,1,8.0,2.772588722239781,6.698847417694582,0.03945858575888065,0,0.0,0.13160471648300875,-1.886844148970538,True
73,대조,0,7.0,23.0,359.34,45398.0,8.0,17.87,0.0,0.0,0,4.59,1.0,1.0,326.56,18.0,7.0,1,1,7.0,3.1780538303479458,5.887048030187554,0.04973006066677799,0,0.0,0.12000302891437922,-1.9924014821015117,True
74,대조,0,5.0,22.0,362.8,249.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,166.71,9.0,5.0,0,1,5.0,3.1354942159291497,5.896604266084022,0.0,0,0.0,0.04839946538177605,-2.978656572407957,True
77,대조,0,13.0,8.0,322.08,118.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,59.300000000000004,1.0,13.0,0,1,13.0,2.1972245773362196,5.777899970574095,0.0,0,0.0,0.052070908908330854,-2.901673278499946,True
78,대조,0,6.0,25.0,250.20000000000002,131.0,7.0,32.45,0.0,0.0,1,16.84,6.0,4.0,227.35,21.0,6.0,1,1,6.0,3.258096538021482,5.526249434594043,0.1296962430055955,0,0.0,0.40238986454535636,-0.39551716298347306,False
79,대조,0,4.0,26.0,639.43,10552.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,227.35,13.0,4.0,0,1,4.0,3.295836866004329,6.462139825746757,0.0,0,0.0,0.054227876076116066,-2.8588065612567495,True
80,대조,0,2.0,8.0,174.43,17601.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,118.81,5.0,2.0,0,1,2.0,2.1972245773362196,5.1672401029410935,0.0,0,0.0,0.04355609408094251,-3.089172515534795,True
81,대조,0,8.0,29.0,1441.53,736.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,459.89,12.0,8.0,0,1,8.0,3.4011973816621555,7.2741537953930315,0.0,0,0.0,0.0684894260551573,-2.61012817230695,True
83,처치,1,5.0,10.0,129.03,20814.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,117.04,11.0,5.0,0,1,5.0,2.3978952727983707,4.867765193063229,0.0,0,0.0,0.03678084931860698,-3.2653036459393916,True
86,대조,0,5.0,10.0,687.78,15205.0,2.0,8.98,0.0,0.0,1,0.0,0.0,0.0,576.64,4.0,5.0,0,1,5.0,2.3978952727983707,6.534921916687322,0.01305650062519992,0,0.0,0.08358951081156997,-2.3945463531369504,True
88,대조,0,1.0,30.0,1798.26,15376.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.9,16.0,1.0,0,1,1.0,3.4339872044851463,7.495130748243804,0.0,0,0.0,0.07359728711543073,-2.5327008700196303,True
91,대조,0,35.0,2.0,38.11,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,35.0,1.0986122886681098,3.666378188767423,0.0,0,0.0,0.028608493156216747,-3.525025949416385,True
92,대조,0,8.0,10.0,229.74,124.0,3.0,6.89,0.0,0.0,0,0.0,0.0,0.0,60.56,5.0,8.0,0,1,8.0,2.3978952727983707,5.441291535499143,0.02999042395751719,0,0.0,0.07942570747472878,-2.450175618725322,True
95,대조,0,1.0,37.0,801.46,41898.0,6.0,12.52,0.0,0.0,0,5.5,2.0,2.0,607.91,29.0,1.0,1,1,1.0,3.6375861597263857,6.687682009525146,0.015621490779327726,0,0.0,0.07595762206549798,-2.4985823537896215,True
97,대조,0,1.0,19.0,693.17,308.0,9.0,9.959999999999999,0.0,0.0,1,5.0,6.0,6.0,388.87,10.0,1.0,1,1,1.0,2.995732273553991,6.542716887282127,0.014368769565907352,0,0.0,0.0801854104665509,-2.4398305326748604,True
98,대조,0,11.0,18.0,152.7,105.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,161.24,14.0,11.0,0,1,11.0,2.9444389791664403,5.03500265054455,0.0,0,0.0,0.037510485299678084,-3.2449026704000024,True
99,대조,0,4.0,34.0,944.72,40018.0,2.0,5.58,0.0,0.0,0,5.29,4.0,2.0,484.07,19.0,4.0,1,1,4.0,3.5553480614894135,6.851946542153558,0.005906511982386315,0,0.0,0.06653953109297375,-2.641102391333818,True
101,대조,0,2.0,35.0,929.16,54679.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,780.03,23.0,2.0,0,1,2.0,3.58351893845611,6.835356614360353,0.0,0,0.0,0.061492345180495504,-2.7253783139781187,True
103,대조,0,8.0,19.0,174.64000000000001,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91.21000000000001,4.0,8.0,0,1,8.0,2.995732273553991,5.168436445693517,0.0,0,0.0,0.03731207632117822,-3.2504122562725764,True
104,대조,0,2.0,15.0,542.46,310.0,7.0,4.64,0.0,0.0,1,29.1,40.0,29.0,912.35,17.0,2.0,1,1,2.0,2.772588722239781,6.29795610679675,0.008553626073811892,0,0.0,0.06824771714240097,-2.613923003388933,True
108,대조,0,2.0,16.0,644.74,28299.0,3.0,10.280000000000001,0.0,0.0,0,7.5,3.0,3.0,639.79,9.0,2.0,1,1,2.0,2.833213344056216,6.470396945986898,0.01594441170084065,0,0.0,0.07896735912476271,-2.4564608848664915,True
109,대조,0,17.0,9.0,320.86,169.0,9.0,6.18,0.0,0.0,1,5.5,7.0,7.0,247.12,11.0,17.0,1,1,17.0,2.302585092994046,5.774116668390349,0.01926073676993081,0,0.0,0.07461948494306213,-2.5178033551818793,True
110,대조,0,4.0,26.0,619.49,43314.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,246.65,13.0,4.0,0,1,4.0,3.295836866004329,6.430509488479342,0.0,0,0.0,0.056105206280255816,-2.822786100811718,True
111,대조,0,29.0,9.0,282.33,12009.0,0.0,0.0,0.0,0.0,0,2.29,1.0,1.0,78.98,2.0,29.0,1,1,29.0,2.302585092994046,5.646612296041165,0.0,0,0.0,0.04626346886479785,-3.0260348202304668,True
112,대조,0,18.0,7.0,109.02,49.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,70.95,7.0,18.0,0,1,18.0,2.0794415416798357,4.700662167447312,0.0,0,0.0,0.035773102619331344,-3.2941303501026846,True
113,대조,0,2.0,36.0,2380.16,200666.0,24.0,43.98,0.0,0.0,1,18.54,12.0,8.0,1082.82,16.0,2.0,1,1,2.0,3.6109179126442243,7.775343042885161,0.018477749394998657,0,0.0,0.11599570887544422,-2.0309087188701,True
114,대조,0,2.0,9.0,426.87,191.0,1.0,3.89,0.0,1.0,1,0.0,0.0,0.0,174.2,5.0,2.0,0,1,2.0,2.302585092994046,6.058819411126215,0.009112844659966734,0,1.0,0.026239856541973375,-3.6138855171218602,True
