household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support,pair_id
1067,처치,1,4.0,19.0,1150.94,16071.0,11.0,45.68,0.0,2.0,0,15.83,5.0,5.0,625.85,7.0,4.0,1,1,4.0,2.995732273553991,7.049202756566119,0.03968929744382852,0,2.0,0.07884319817155315,-2.458169226674329,True,pair_1067_588
1084,대조,0,3.0,29.0,238.12,112.0,0.0,0.0,0.0,6.0,1,0.0,0.0,0.0,109.87,12.0,3.0,0,1,3.0,3.4011973816621555,5.476965517975683,0.0,0,6.0,0.015384529380961503,-4.158888760960257,True,pair_2043_1084
1110,처치,1,4.0,22.0,973.05,280.0,6.0,21.740000000000002,0.0,0.0,0,0.0,0.0,0.0,218.67000000000002,4.0,4.0,0,1,4.0,3.1354942159291497,6.881462637027213,0.02234212013771132,0,0.0,0.06331475001925435,-2.6942289936124992,True,pair_1110_1158
1158,대조,0,3.0,49.0,601.5600000000001,67153.0,0.0,0.0,0.0,5.0,1,0.0,0.0,0.0,122.32,24.0,3.0,0,1,3.0,3.912023005428146,6.401187245468788,0.0,0,5.0,0.06350173780290913,-2.6910803937475163,True,pair_1110_1158
1240,대조,0,3.0,47.0,2124.03,126287.0,0.0,0.0,0.0,5.0,1,0.0,0.0,0.0,1883.18,30.0,3.0,0,1,3.0,3.871201010907891,7.6615411989059234,0.0,0,5.0,0.2612005581266385,-1.0397379586957036,True,pair_934_1240
1246,대조,0,2.0,20.0,778.87,46366.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,611.53,11.0,2.0,0,1,2.0,3.044522437723423,6.659127239126539,0.0,0,3.0,0.02978783563115789,-3.4834146638555734,True,pair_2094_1246
1261,처치,1,6.0,39.0,567.29,19551.0,39.0,80.86,0.0,5.0,1,26.27,43.0,13.0,176.32,8.0,6.0,1,1,6.0,3.6888794541139363,6.342631851808297,0.14253732658781224,0,5.0,0.2284422302268191,-1.2171281922045776,True,pair_1261_790
1263,처치,1,1.0,9.0,252.22,40480.0,3.0,31.97,0.0,7.0,1,17.189999999999998,3.0,2.0,48.88,1.0,1.0,1,1,1.0,2.302585092994046,5.534258676092107,0.1267544207437951,0,6.0,0.0453167484638341,-3.0477029242590654,True,pair_1263_1692
1306,대조,0,2.0,36.0,517.95,254.0,0.0,0.0,0.0,6.0,1,0.0,0.0,0.0,495.8,20.0,2.0,0,1,2.0,3.6109179126442243,6.251807539411298,0.0,0,6.0,0.04450214466282439,-3.0666951364516484,True,pair_690_1306
1363,처치,1,38.0,4.0,622.62,238.0,13.0,50.1,0.0,2.0,1,37.75,23.0,11.0,533.01,11.0,38.0,1,1,38.0,1.6094379124341003,6.435541208510255,0.08046641611255662,0,2.0,0.10471127120813321,-2.145939503752018,True,pair_1363_1001
1391,처치,1,1.0,23.0,897.47,136200.0,8.0,11.76,0.0,7.0,1,0.0,0.0,0.0,610.3100000000001,14.0,1.0,0,1,1.0,3.1780538303479458,6.800693316684553,0.013103502066921456,0,6.0,0.08696196311640668,-2.351306723661145,True,pair_1391_1829
1394,대조,0,3.0,24.0,647.82,282.0,0.0,0.0,1.0,5.0,1,0.0,0.0,0.0,407.89,11.0,3.0,0,1,3.0,3.2188758248682006,6.475155328466655,0.0,1,5.0,0.024253967579857594,-3.6946221243265143,True,pair_1046_1394
1479,처치,1,1.0,97.0,1881.4,58102.0,13.0,36.38,0.0,1.0,1,43.89,12.0,11.0,770.88,49.0,1.0,1,1,1.0,4.584967478670572,7.540302837413153,0.019336664186244287,0,1.0,0.3832186307231029,-0.47590895262833294,True,pair_1479_696
1585,대조,0,1.0,25.0,1853.19,80095.0,14.0,167.69,0.0,7.0,1,57.98,2.0,2.0,1089.99,13.0,1.0,1,1,1.0,3.258096538021482,7.525203221996867,0.09048721393920753,0,6.0,0.37988442849018544,-0.4900387954190606,True,pair_1627_1585
1609,대조,0,1.0,61.0,4014.78,303460.0,0.0,0.0,4.0,3.0,1,0.0,0.0,0.0,1872.21,30.0,1.0,0,1,1.0,4.127134385045092,8.297986878994545,0.0,1,3.0,0.30062192230149487,-0.8443380765567259,True,pair_1815_1609
1627,처치,1,5.0,34.0,1059.91,59660.0,28.0,131.04,0.0,1.0,1,68.83,20.0,12.0,451.32,10.0,5.0,1,1,5.0,3.5553480614894135,6.966882309379893,0.12363313866271664,0,1.0,0.4028761354284426,-0.3934954117701627,True,pair_1627_1585
1692,대조,0,5.0,32.0,458.52,63467.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,185.32,20.0,5.0,0,1,5.0,3.4965075614664802,6.130182466419805,0.0,0,3.0,0.04515330633646081,-3.051487290173898,True,pair_1263_1692
1814,처치,1,28.0,4.0,289.78000000000003,104.0,4.0,40.26,0.0,2.0,1,46.15,5.0,5.0,704.33,6.0,28.0,1,1,28.0,1.6094379124341003,5.67256696750328,0.13893298364276346,0,2.0,0.07239620463388377,-2.5504508211371486,True,pair_1814_97
1815,처치,1,11.0,24.0,1142.44,92867.0,13.0,86.28999999999999,0.0,0.0,1,52.65,45.0,5.0,493.86,8.0,11.0,1,1,11.0,3.2188758248682006,7.04179654160086,0.07553131893140995,0,0.0,0.2980980394896406,-0.8563713129046413,True,pair_1815_1609
1816,처치,1,1.0,28.0,559.36,231.0,7.0,69.13,0.0,4.0,1,38.26,4.0,4.0,337.77,12.0,1.0,1,1,1.0,3.367295829986474,6.328579434327914,0.12358767162471394,0,4.0,0.17859336040540655,-1.5259067927859045,True,pair_1816_249
1829,대조,0,1.0,33.0,758.89,17055.0,1.0,2.99,0.0,3.0,1,0.0,0.0,0.0,334.74,16.0,1.0,0,1,1.0,3.5263605246161616,6.633173685962884,0.003939964948806811,0,3.0,0.08669495705893858,-2.354674218667568,True,pair_1391_1829
1845,처치,1,2.0,23.0,1327.18,529.0,15.0,36.14,0.0,9.0,1,12.99,1.0,1.0,727.02,10.0,2.0,1,1,2.0,3.1780538303479458,7.191564863020044,0.027230669539926762,0,6.0,0.15854180022507453,-1.6691180565611834,True,pair_1845_235
1852,대조,0,5.0,11.0,431.39,159.0,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,99.96,1.0,5.0,0,1,5.0,2.4849066497880004,6.069327958763121,0.0,0,6.0,0.009548360194094403,-4.6417916085998066,True,pair_881_1852
1864,대조,0,3.0,22.0,2744.26,28709.0,0.0,0.0,0.0,5.0,1,0.0,0.0,0.0,1447.51,13.0,3.0,0,1,3.0,3.1354942159291497,7.917631067126684,0.0,0,5.0,0.27677364759023476,-0.9605222316149525,True,pair_831_1864
1906,처치,1,2.0,31.0,1717.1200000000001,63561.0,13.0,34.550000000000004,0.0,6.0,0,24.580000000000002,38.0,19.0,1119.71,19.0,2.0,1,1,2.0,3.4657359027997265,7.448985948766131,0.020120900111815134,0,6.0,0.09428404675361213,-2.262413739635814,True,pair_1906_483
1927,대조,0,6.0,21.0,855.77,466.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,425.43,9.0,6.0,0,1,6.0,3.091042453358316,6.753169504514932,0.0,0,4.0,0.08079736490045915,-2.4315622408847113,True,pair_1939_1927
1935,처치,1,3.0,35.0,2423.88,249459.0,147.0,202.59,5.0,5.0,1,66.4,86.0,69.0,741.88,14.0,3.0,1,1,3.0,3.58351893845611,7.793537317611101,0.08358087034011584,1,5.0,0.2935773563909398,-0.8780725339581242,True,pair_1935_2181
1939,처치,1,6.0,15.0,817.61,42407.0,2.0,7.58,0.0,3.0,1,18.18,4.0,3.0,501.51,6.0,6.0,1,1,6.0,2.772588722239781,6.7076077799621885,0.009270923790071061,0,3.0,0.08070738252464621,-2.4327744280536896,True,pair_1939_1927
1980,대조,0,11.0,10.0,712.75,7736.0,2.0,10.98,0.0,1.0,1,9.99,1.0,1.0,124.51,1.0,11.0,1,1,11.0,2.3978952727983707,6.57053276097022,0.01540512101017187,0,1.0,0.07480654038470874,-2.5150975417184207,True,pair_2030_1980
2030,처치,1,3.0,18.0,522.86,271.0,21.0,29.34,0.0,4.0,1,0.0,0.0,0.0,107.67999999999999,7.0,3.0,0,1,3.0,2.9444389791664403,6.261224473050771,0.05611444746203573,0,4.0,0.07475801609342472,-2.515798862294172,True,pair_2030_1980
2033,대조,0,47.0,14.0,366.36,20812.0,3.0,19.57,0.0,1.0,0,31.12,8.0,5.0,272.31,10.0,47.0,1,1,47.0,2.70805020110221,5.906342293691147,0.05341740364668632,0,1.0,0.02658381422101404,-3.600509182695249,True,pair_2416_2033
2043,처치,1,3.0,14.0,379.83,191.0,4.0,6.38,0.0,0.0,0,0.7,2.0,1.0,136.59,8.0,3.0,1,1,3.0,2.70805020110221,5.942353081326715,0.016796988126267013,0,0.0,0.015451021296200454,-4.154508542194831,True,pair_2043_1084
2053,처치,1,1.0,24.0,518.45,247.0,6.0,19.68,0.0,4.0,1,7.66,3.0,3.0,61.46,3.0,1.0,1,1,1.0,3.2188758248682006,6.252770559516541,0.037959301764876066,0,4.0,0.06616153751818926,-2.647204181058296,True,pair_2053_393
2064,대조,0,7.0,53.0,1067.49,360.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,694.44,33.0,7.0,0,1,7.0,3.9889840465642745,6.974001715801042,0.0,0,3.0,0.14789517341273783,-1.751205820103494,True,pair_766_2064
2094,처치,1,7.0,12.0,491.3,294.0,10.0,22.57,3.0,1.0,1,19.37,23.0,7.0,460.17,7.0,7.0,1,1,7.0,2.5649493574615367,6.199088286764155,0.04593934459596988,1,1.0,0.029834854051698213,-3.481789001447367,True,pair_2094_1246
2181,대조,0,13.0,19.0,1659.28,547.0,7.0,68.03,0.0,1.0,1,0.0,0.0,0.0,333.62,3.0,13.0,0,1,13.0,2.995732273553991,7.414741541825406,0.04099971071790174,0,1.0,0.2916062065259256,-0.8875958602501908,True,pair_1935_2181
2376,대조,0,1.0,39.0,1115.76,62306.0,25.0,55.54,0.0,3.0,1,29.68,44.0,15.0,538.85,29.0,1.0,1,1,1.0,3.6888794541139363,7.0181869147477665,0.049777729977772994,0,3.0,0.219266127488526,-1.2699481534670234,True,pair_661_2376
2416,처치,1,5.0,15.0,644.16,52437.0,1.0,11.99,0.0,3.0,0,0.0,0.0,0.0,644.19,14.0,5.0,0,1,5.0,2.772588722239781,6.469498348048981,0.018613387978142076,0,3.0,0.026545979281087668,-3.6019722960841323,True,pair_2416_2033
