household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support,pair_id
39,처치,1,3.0,11.0,804.74,11921.0,6.0,11.09,0.0,0.0,1,32.33,8.0,8.0,418.78000000000003,5.0,3.0,1,1,3.0,2.4849066497880004,6.691761109821139,0.013780848472798668,0,0.0,0.19821384149040222,-1.3974954816049312,True,pair_39_1307
52,대조,0,4.0,24.0,715.57,10108.0,12.0,29.71,0.0,0.0,1,2.84,2.0,2.0,283.42,10.0,4.0,1,1,4.0,3.2188758248682006,6.574475939635041,0.041519348211914976,0,0.0,0.22352255552123984,-1.2452552659700786,True,pair_300_52
57,대조,0,1.0,18.0,283.66,19435.0,1.0,4.04,0.0,0.0,1,2.25,2.0,2.0,146.46,14.0,1.0,1,1,1.0,2.9444389791664403,5.651295485642479,0.014242402876683352,0,0.0,0.18216215776245342,-1.5017668129683817,True,pair_2371_57
64,대조,0,1.0,11.0,92.8,58.0,0.0,0.0,0.0,0.0,0,13.33,11.0,8.0,281.55,22.0,1.0,1,1,1.0,2.4849066497880004,4.541164856012179,0.0,0,0.0,0.13774471657197554,-1.8341492871848384,True,pair_562_64
67,대조,0,1.0,29.0,1469.89,652.0,16.0,48.02,0.0,0.0,1,18.98,12.0,5.0,426.3,9.0,1.0,1,1,1.0,3.4011973816621555,7.293622938743481,0.03266911129404241,0,0.0,0.24492680653926524,-1.1258552724401862,True,pair_1388_67
68,처치,1,2.0,41.0,163.38,7952.0,3.0,16.36,0.0,0.0,0,13.41,9.0,8.0,360.56,28.0,2.0,1,1,2.0,3.7376696182833684,5.102180820720354,0.10013465540457828,0,0.0,0.19270577171747927,-1.4325236701659818,True,pair_68_1389
71,대조,0,3.0,22.0,970.96,11825.0,6.0,21.79,0.0,0.0,1,0.0,0.0,0.0,103.21000000000001,4.0,3.0,0,1,3.0,3.1354942159291497,6.879314651350287,0.022441707176402734,0,0.0,0.22609044861092467,-1.2305198737906013,True,pair_2134_71
74,대조,0,3.0,19.0,305.83,209.0,2.0,2.99,0.0,0.0,1,5.0,5.0,4.0,198.99,11.0,3.0,1,1,3.0,2.995732273553991,5.726293848284959,0.009776673315240495,0,0.0,0.18882674529050017,-1.45765175920442,True,pair_183_74
80,대조,0,2.0,10.0,326.71999999999997,35268.0,12.0,27.86,0.0,0.0,1,3.34,2.0,1.0,29.39,1.0,2.0,1,1,2.0,2.3978952727983707,5.792159585273614,0.08527179236043096,0,0.0,0.17543821520610542,-1.5475651444530836,True,pair_698_80
81,대조,0,2.0,32.0,1584.18,858.0,34.0,89.97,0.0,0.0,0,68.56,36.0,24.0,817.13,17.0,2.0,1,1,2.0,3.4965075614664802,7.368453244532172,0.056792788698253986,0,0.0,0.24613840944517124,-1.1193147665232468,True,pair_895_81
83,대조,0,14.0,24.0,337.83,32906.0,0.0,0.0,0.0,0.0,0,6.99,1.0,1.0,37.07,5.0,14.0,1,1,14.0,3.2188758248682006,5.825498506673593,0.0,0,0.0,0.21076761768825478,-1.3203046165385277,True,pair_706_83
85,처치,1,1.0,52.0,916.11,67612.0,20.0,46.16,0.0,0.0,1,10.29,6.0,5.0,343.97,18.0,1.0,1,1,1.0,3.970291913552122,6.821227421441772,0.0503869622643569,0,0.0,0.25306413272477263,-1.0823363820972949,True,pair_85_411
91,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.379999999999999,3.0,3.0,38.11,2.0,90.0,1,1,90.0,0.0,0.0,0.0,0,0.0,0.11145848676575056,-2.075929163761872,True,pair_2319_91
92,대조,0,2.0,6.0,117.48,63.0,3.0,4.0,0.0,0.0,0,2.0,2.0,2.0,117.71,4.0,2.0,1,1,2.0,1.9459101490553132,4.774744169959543,0.034048348655090224,0,0.0,0.13257349848198002,-1.878393586598373,True,pair_1233_92
93,처치,1,3.0,20.0,499.87,260.0,46.0,96.79,0.0,0.0,0,19.58,12.0,12.0,342.34,8.0,3.0,1,1,3.0,3.044522437723423,6.216346586375911,0.19363034388941125,0,0.0,0.2082884301214984,-1.3352733436182624,True,pair_93_491
95,대조,0,2.0,42.0,914.09,25778.0,15.0,31.25,0.0,0.0,0,17.0,17.0,10.0,325.11,15.0,2.0,1,1,2.0,3.7612001156935624,6.819022421094167,0.03418700565589822,0,0.0,0.23733272187454799,-1.1673588191999145,True,pair_1391_95
96,처치,1,9.0,14.0,200.99,71.0,1.0,4.99,0.0,0.0,0,2.99,1.0,1.0,71.85,3.0,9.0,1,1,9.0,2.70805020110221,5.308218191225299,0.024827105826160507,0,0.0,0.17397129627496488,-1.5577392015201421,True,pair_96_854
110,대조,0,5.0,37.0,800.82,61434.0,19.0,41.980000000000004,0.0,0.0,1,25.01,10.0,9.0,249.62,10.0,5.0,1,1,5.0,3.6375861597263857,6.686884143773591,0.052421268200094906,0,0.0,0.2450032834058859,-1.1254417882459975,True,pair_788_110
114,처치,1,3.0,9.0,368.58,177.0,4.0,5.0,0.0,0.0,1,4.0,2.0,1.0,111.12,3.0,3.0,1,1,3.0,2.302585092994046,5.912367225749279,0.013565575994356722,0,0.0,0.17288356699092453,-1.565327129983538,True,pair_114_1269
117,처치,1,1.0,16.0,425.55,14783.0,11.0,23.56,0.0,0.0,1,26.12,17.0,15.0,222.95000000000002,7.0,1.0,1,1,1.0,2.833213344056216,6.0557295933547035,0.05536364704500058,0,0.0,0.1916737378675329,-1.4391711221172374,True,pair_117_2188
122,처치,1,6.0,16.0,391.46,196.0,12.0,29.459999999999997,0.0,0.0,0,5.87,2.0,2.0,114.87,8.0,6.0,1,1,6.0,2.833213344056216,5.9724346212011765,0.07525673121136259,0,0.0,0.19243865128763538,-1.4342416175243309,True,pair_122_335
123,대조,0,1.0,39.0,748.05,38890.0,5.0,14.21,0.0,0.0,1,3.2,4.0,2.0,139.41,6.0,1.0,1,1,1.0,3.6888794541139363,6.618805736963391,0.018996056413341355,0,0.0,0.23388045594183765,-1.1865281075284952,True,pair_968_123
125,처치,1,2.0,33.0,1462.12,78371.0,18.0,43.58,0.0,0.0,0,42.83,18.0,12.0,864.27,24.0,2.0,1,1,2.0,3.5263605246161616,7.28832642089632,0.02980603507236068,0,0.0,0.24267937981403293,-1.138045556805913,True,pair_125_2079
131,처치,1,3.0,58.0,887.38,27497.0,23.0,71.86,0.0,0.0,1,20.080000000000002,14.0,9.0,252.08,20.0,3.0,1,1,3.0,4.07753744390572,6.789399579385055,0.08097996348802092,0,0.0,0.26306853745371916,-1.030080295765626,True,pair_131_2233
132,대조,0,9.0,10.0,359.67,173.0,6.0,14.57,0.0,0.0,0,7.0,4.0,2.0,93.14,2.0,9.0,1,1,9.0,2.3978952727983707,5.887963412839786,0.04050935579837073,0,0.0,0.17994339871041087,-1.5167310140079222,True,pair_665_132
134,처치,1,8.0,14.0,786.76,306.0,5.0,16.82,0.0,0.0,1,38.07,22.0,14.0,602.35,8.0,8.0,1,1,8.0,2.70805020110221,6.669193474939546,0.021378819462097718,0,0.0,0.21495037409621914,-1.295339750168144,True,pair_134_2269
140,처치,1,22.0,11.0,267.82,170.0,7.0,23.66,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,22.0,2.4849066497880004,5.594042010643002,0.08834291688447465,0,0.0,0.20120753799500846,-1.3787642621406808,True,pair_140_2374
142,처치,1,4.0,31.0,381.05,222.0,7.0,24.78,0.0,0.0,0,45.08,33.0,14.0,165.72,15.0,4.0,1,1,4.0,3.4657359027997265,5.9455514900935755,0.06503083584831387,0,0.0,0.20786319061136116,-1.337853990172041,True,pair_142_1537
149,처치,1,1.0,44.0,2177.29,263958.0,32.0,91.33,0.0,0.0,1,60.040000000000006,26.0,18.0,989.05,19.0,1.0,1,1,1.0,3.8066624897703196,7.686295444307878,0.0419466400892853,0,0.0,0.27410716480888714,-0.9738832516350515,True,pair_149_328
162,처치,1,24.0,6.0,203.66,64.0,1.0,5.49,0.0,0.0,0,3.0,1.0,1.0,201.03,6.0,24.0,1,1,24.0,1.9459101490553132,5.321350065658609,0.02695669252676029,0,0.0,0.1770378417480113,-1.5365467144577982,True,pair_162_803
164,대조,0,5.0,16.0,442.49,10552.0,22.0,45.03,0.0,0.0,1,39.49,21.0,15.0,375.13,12.0,5.0,1,1,5.0,2.833213344056216,6.094675253581109,0.1017650116386811,0,0.0,0.2030845161862459,-1.3671264019827272,True,pair_1490_164
165,처치,1,12.0,19.0,315.31,12253.0,1.0,3.34,0.0,0.0,1,2.99,1.0,1.0,224.88,14.0,12.0,1,1,12.0,2.995732273553991,5.756722745366695,0.010592749992071295,0,0.0,0.20608934226111947,-1.3486611581111574,True,pair_165_725
180,대조,0,2.0,16.0,693.95,310.0,16.0,55.26,0.0,0.0,0,3.5700000000000003,2.0,2.0,229.01000000000002,5.0,2.0,1,1,2.0,2.833213344056216,6.5438399005307675,0.07963109734130701,0,0.0,0.20060181262331875,-1.3825372672993153,True,pair_947_180
183,처치,1,17.0,17.0,158.84,71.0,3.0,7.84,0.0,0.0,0,0.0,0.0,0.0,25.619999999999997,3.0,17.0,0,1,17.0,2.8903717578961645,5.074173314900244,0.049357844371694784,0,0.0,0.18881656239982203,-1.4577182410297884,True,pair_183_74
187,처치,1,11.0,10.0,57.61,43.0,3.0,7.67,0.0,0.0,0,0.0,0.0,0.0,7.84,1.0,11.0,0,1,11.0,2.3978952727983707,4.070905330488338,0.13313660822773823,0,0.0,0.146824471092067,-1.7597275055428743,True,pair_187_476
192,처치,1,3.0,10.0,531.72,204.0,6.0,15.18,0.0,0.0,1,26.45,12.0,9.0,210.54,5.0,3.0,1,1,3.0,2.3978952727983707,6.277995957802367,0.028548860302414804,0,0.0,0.18567517394326324,-1.4783605652426648,True,pair_192_1011
195,대조,0,6.0,19.0,737.51,43332.0,14.0,36.69,0.0,0.0,0,4.0,2.0,1.0,283.49,7.0,6.0,1,1,6.0,2.995732273553991,6.604634642841165,0.04974847798673916,0,0.0,0.21316888341397194,-1.3059289025880034,True,pair_1914_195
200,대조,0,79.0,3.0,40.160000000000004,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,79.0,0,0,79.0,1.3862943611198906,3.717466910965849,0.0,0,0.0,0.21455517023538873,-1.2976833102191734,True,pair_1178_200
208,처치,1,13.0,18.0,529.5,66473.0,4.0,8.88,0.0,0.0,1,4.79,2.0,2.0,161.38,5.0,13.0,1,1,13.0,2.9444389791664403,6.2738199580540375,0.016770538243626065,0,0.0,0.22128635323619075,-1.2581858086857967,True,pair_208_886
212,처치,1,9.0,20.0,316.92,174.0,12.0,35.6,0.0,0.0,1,4.28,2.0,2.0,106.53,4.0,9.0,1,1,9.0,3.044522437723423,5.761799778803507,0.1123311876814338,0,0.0,0.20920919251864006,-1.329698794381758,True,pair_212_752
214,대조,0,2.0,16.0,447.58,203.0,16.0,50.78,0.0,0.0,1,19.09,13.0,6.0,127.44,4.0,2.0,1,1,2.0,2.833213344056216,6.10608703794468,0.11345457795254481,0,0.0,0.19864016359292788,-1.3948151153949204,True,pair_1916_214
219,처치,1,1.0,25.0,1472.6100000000001,13442.0,30.0,81.42,0.0,0.0,1,13.81,7.0,6.0,739.93,13.0,1.0,1,1,1.0,3.258096538021482,7.29547045158008,0.05528958787459001,0,0.0,0.2413947388758733,-1.1450480503297196,True,pair_219_582
235,처치,1,1.0,33.0,1888.18,48261.0,28.0,136.98,0.0,0.0,1,37.730000000000004,21.0,11.0,596.14,13.0,1.0,1,1,1.0,3.5263605246161616,7.543898151474288,0.07254604963509834,0,0.0,0.26081470660328754,-1.0417384060202544,True,pair_235_2261
236,처치,1,32.0,9.0,252.35,132.0,5.0,11.98,0.0,0.0,0,6.0,4.0,2.0,100.04,3.0,32.0,1,1,32.0,2.302585092994046,5.534771931921918,0.04747374678026551,0,0.0,0.2095259913541601,-1.327784981060643,True,pair_236_1919
239,처치,1,2.0,36.0,549.95,388.0,5.0,7.98,0.0,0.0,1,6.74,4.0,4.0,224.9,14.0,2.0,1,1,2.0,3.6109179126442243,6.311644060933786,0.014510410037276116,0,0.0,0.2236965487746975,-1.2442530486794594,True,pair_239_1246
243,대조,0,7.0,36.0,890.78,68825.0,11.0,32.84,0.0,0.0,1,12.16,4.0,4.0,414.83,12.0,7.0,1,1,7.0,3.6109179126442243,6.793219465388859,0.0368665663800265,0,0.0,0.2503910408685609,-1.0965278234287725,True,pair_1098_243
246,대조,0,40.0,6.0,54.27,23.0,0.0,0.0,0.0,0.0,0,1.5,1.0,1.0,20.61,1.0,40.0,1,1,40.0,1.9459101490553132,4.012230265845171,0.0,0,0.0,0.17030398720463205,-1.5834743838380216,True,pair_332_246
248,처치,1,1.0,5.0,899.97,510.0,36.0,85.5,0.0,0.0,1,66.76,41.0,27.0,390.81,2.0,1.0,1,1,1.0,1.791759469228055,6.8034719607166,0.09500316677222574,0,0.0,0.18121568893451076,-1.508132719331743,True,pair_248_1321
253,대조,0,1.0,66.0,1584.28,1179.0,21.0,56.41,0.0,0.0,1,35.45,17.0,13.0,1022.58,30.0,1.0,1,1,1.0,4.204692619390966,7.36851632686094,0.03560607973338046,0,0.0,0.2790463740037198,-0.949196833133579,True,pair_631_253
256,처치,1,2.0,27.0,1746.1100000000001,91896.0,30.0,83.01,0.0,0.0,1,26.42,9.0,9.0,503.57,9.0,2.0,1,1,2.0,3.332204510175204,7.465718273234838,0.047539960254508594,0,0.0,0.25101441862674523,-1.093209350618961,True,pair_256_2124
257,처치,1,21.0,9.0,248.19,6176.0,9.0,26.34,0.0,0.0,1,24.46,10.0,7.0,268.94,13.0,21.0,1,1,21.0,2.302585092994046,5.518215657697217,0.10612836939441557,0,0.0,0.20012649212841194,-1.3855039727347387,True,pair_257_1962
258,처치,1,3.0,37.0,506.31,22855.0,25.0,44.42,0.0,0.0,0,14.379999999999999,11.0,6.0,177.46,11.0,3.0,1,1,3.0,3.6375861597263857,6.229122256580214,0.08773281191364975,0,0.0,0.22142074684087165,-1.2574060650946906,True,pair_258_808
261,대조,0,7.0,15.0,412.8,38692.0,5.0,14.4,0.0,0.0,0,12.67,7.0,7.0,169.51,5.0,7.0,1,1,7.0,2.772588722239781,6.025382765311443,0.03488372093023256,0,0.0,0.19106600367131907,-1.4430983896805554,True,pair_1872_261
264,대조,0,2.0,11.0,336.62,144.0,12.0,34.68,0.0,0.0,1,27.32,12.0,12.0,124.15,4.0,2.0,1,1,2.0,2.4849066497880004,5.821921002673243,0.10302418156972254,0,0.0,0.179833179065231,-1.5174781215411042,True,pair_2324_264
266,대조,0,20.0,15.0,620.97,295.0,17.0,42.39,0.0,0.0,0,22.89,9.0,8.0,190.6,5.0,20.0,1,1,20.0,2.772588722239781,6.432891860064749,0.06826416735107976,0,0.0,0.22950043104300097,-1.21113418764533,True,pair_2427_266
271,처치,1,5.0,16.0,58.3,56.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.449999999999999,5.0,5.0,0,1,5.0,2.833213344056216,4.08260930600368,0.0,0,0.0,0.14252404423938758,-1.7944824217380337,True,pair_271_1293
273,대조,0,2.0,5.0,31.61,16.0,1.0,2.29,0.0,0.0,0,0.0,0.0,0.0,13.43,1.0,2.0,0,1,2.0,1.791759469228055,3.484618989801228,0.07244542866181589,0,0.0,0.10812864591428353,-2.1100002161800187,True,pair_1551_273
278,처치,1,16.0,10.0,182.85,84.0,2.0,4.09,0.0,0.0,0,10.0,6.0,6.0,162.15,4.0,16.0,1,1,16.0,2.3978952727983707,5.214120207747281,0.02236806125239267,0,0.0,0.17409278869751893,-1.5568940067720183,True,pair_278_1102
279,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.49,4.0,4.0,129.3,3.0,90.0,1,1,90.0,0.0,0.0,0.0,0,0.0,0.11145848676575056,-2.075929163761872,True,pair_2251_279
281,처치,1,2.0,9.0,171.98,101.0,6.0,22.55,0.0,0.0,1,17.96,9.0,4.0,99.28,7.0,2.0,1,1,2.0,2.302585092994046,5.153175980878366,0.1311198976625189,0,0.0,0.16045451238419184,-1.6548501687609345,True,pair_281_700
287,처치,1,2.0,26.0,223.72,8268.0,1.0,3.34,0.0,0.0,0,6.0,4.0,3.0,174.73,21.0,2.0,1,1,2.0,3.295836866004329,5.414855182795988,0.014929376005721437,0,0.0,0.18162170934952035,-1.5053986838114337,True,pair_287_684
290,대조,0,87.0,2.0,13.95,17.0,0.0,0.0,0.0,0.0,1,7.99,3.0,3.0,194.76,10.0,87.0,1,1,87.0,1.0986122886681098,2.7047112998366956,0.0,0,0.0,0.19989833630490242,-1.3869298803779537,True,pair_1558_290
293,대조,0,3.0,18.0,463.8,186.0,7.0,21.69,0.0,0.0,0,10.780000000000001,4.0,3.0,334.49,8.0,3.0,1,1,3.0,2.9444389791664403,6.141607205537701,0.04676584734799483,0,0.0,0.19313125231162684,-1.4297909912154816,True,pair_785_293
300,처치,1,2.0,18.0,1145.06,415.0,16.0,46.97,0.0,0.0,1,32.9,18.0,9.0,647.15,9.0,2.0,1,1,2.0,2.9444389791664403,7.0440852519250985,0.04101968455801443,0,0.0,0.22351557436170633,-1.2452954896864532,True,pair_300_52
305,처치,1,9.0,16.0,428.76,17591.0,13.0,41.480000000000004,0.0,0.0,0,14.54,7.0,4.0,284.99,10.0,9.0,1,1,9.0,2.833213344056216,6.063226913334873,0.09674409926299096,0,0.0,0.20173809448626182,-1.375466451813035,True,pair_305_2164
306,대조,0,4.0,21.0,856.13,18729.0,35.0,100.7,0.0,0.0,1,30.37,16.0,8.0,198.71,6.0,4.0,1,1,4.0,3.091042453358316,6.753589599042377,0.1176223237125203,0,0.0,0.22985292535863686,-1.2091418532139226,True,pair_1590_306
307,처치,1,3.0,34.0,195.61,82.0,0.0,0.0,0.0,0.0,0,2.99,1.0,1.0,116.02,21.0,3.0,1,1,3.0,3.5553480614894135,5.2812220711194,0.0,0,0.0,0.1869440812187195,-1.4699903467513147,True,pair_307_2081
314,대조,0,84.0,1.0,92.54,51.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,111.11,1.0,84.0,0,1,84.0,0.6931471805599453,4.53838915229774,0.0,0,0.0,0.23220126246182185,-1.1959231320988946,True,pair_1182_314
319,처치,1,2.0,17.0,476.32,46628.0,12.0,27.09,0.0,0.0,1,18.490000000000002,13.0,11.0,257.65000000000003,4.0,2.0,1,1,2.0,2.8903717578961645,6.168187125501455,0.056873530399731274,0,0.0,0.19836001410946646,-1.3965759789329422,True,pair_319_1802
324,처치,1,2.0,24.0,1266.53,95173.0,10.0,35.33,0.0,0.0,1,15.73,6.0,5.0,433.8,12.0,2.0,1,1,2.0,3.2188758248682006,7.144825403824294,0.027895114999249918,0,0.0,0.2353617523606408,-1.1782791408078408,True,pair_324_1906
328,대조,0,5.0,41.0,2318.59,79376.0,30.0,119.42,0.0,0.0,0,60.42,27.0,20.0,1277.69,22.0,5.0,1,1,5.0,3.7376696182833684,7.749145724904874,0.051505440806697174,0,0.0,0.2740323921190441,-0.9742590777722788,True,pair_149_328
332,처치,1,1.0,11.0,249.6,149.0,3.0,23.82,0.0,0.0,1,17.78,14.0,5.0,203.07,6.0,1.0,1,1,1.0,2.4849066497880004,5.523858042461968,0.09543269230769232,0,0.0,0.17048577496257927,-1.5821883964749746,True,pair_332_246
334,처치,1,1.0,55.0,456.01,8766.0,18.0,48.4,0.0,0.0,1,66.28,30.0,20.0,359.64,33.0,1.0,1,1,1.0,4.02535169073515,6.124705272492875,0.10613802328896296,0,0.0,0.23782535377795658,-1.164639127295505,True,pair_334_386
335,대조,0,1.0,24.0,371.9,184.0,5.0,16.44,0.0,0.0,0,0.0,0.0,0.0,32.26,4.0,1.0,0,1,1.0,3.2188758248682006,5.921310287184775,0.044205431567625714,0,0.0,0.192286887910608,-1.4352184714995837,True,pair_122_335
336,대조,0,5.0,11.0,217.3,98.0,6.0,21.009999999999998,0.0,0.0,0,6.0,3.0,3.0,159.21,10.0,5.0,1,1,5.0,2.4849066497880004,5.385870263555899,0.09668660837551771,0,0.0,0.1671766251447941,-1.6057706955846605,True,pair_2384_336
350,처치,1,6.0,12.0,418.59000000000003,42665.0,7.0,7.390000000000001,0.0,0.0,1,11.18,2.0,2.0,86.52000000000001,4.0,6.0,1,1,6.0,2.5649493574615367,6.039278044016987,0.017654506796626772,0,0.0,0.18929129904957806,-1.4546217112324202,True,pair_350_1881
364,처치,1,3.0,16.0,860.02,378.0,8.0,20.88,0.0,0.0,0,0.0,0.0,0.0,71.93,3.0,3.0,0,1,3.0,2.833213344056216,6.758117732961663,0.024278505151043,0,0.0,0.2045124550268533,-1.3583263123968803,True,pair_364_823
367,처치,1,19.0,11.0,872.82,502.0,26.0,72.1,0.0,0.0,1,34.57,15.0,13.0,356.8,4.0,19.0,1,1,19.0,2.4849066497880004,6.772874404788242,0.08260580646639627,0,0.0,0.23669230542647465,-1.170900211133545,True,pair_367_949
368,처치,1,2.0,17.0,409.56,23850.0,5.0,14.67,0.0,0.0,0,5.79,4.0,3.0,162.35,5.0,2.0,1,1,2.0,2.8903717578961645,6.017522081427272,0.03581892762965133,0,0.0,0.185778883721316,-1.4776748013985708,True,pair_368_763
371,대조,0,3.0,19.0,1855.54,933.0,53.0,138.04,0.0,0.0,1,73.85,57.0,25.0,834.39,7.0,3.0,1,1,3.0,2.995732273553991,7.526469819304766,0.0743934380288218,0,0.0,0.24445120948917762,-1.1284286232419811,True,pair_1803_371
374,처치,1,3.0,24.0,988.25,21607.0,8.0,53.79,0.0,0.0,0,32.79,18.0,13.0,811.94,19.0,3.0,1,1,3.0,3.2188758248682006,6.896947080265534,0.05442954717935745,0,0.0,0.22370635619406898,-1.2441965735586114,True,pair_374_731
376,대조,0,1.0,79.0,743.1,445.0,24.0,61.36,0.0,0.0,0,19.26,7.0,7.0,337.94,35.0,1.0,1,1,1.0,4.382026634673881,6.612175434403215,0.08257300497914143,0,0.0,0.2558947346138765,-1.0674163435569373,True,pair_378_376
378,처치,1,2.0,55.0,882.54,37429.0,11.0,28.32,0.0,0.0,1,32.6,12.0,12.0,419.41,26.0,2.0,1,1,2.0,4.02535169073515,6.783936565211406,0.032089197090216875,0,0.0,0.2547161195282783,-1.0736155251364115,True,pair_378_376
381,처치,1,8.0,9.0,279.5,115.0,9.0,14.1,0.0,0.0,1,1.5,1.0,1.0,122.35,5.0,8.0,1,1,8.0,2.302585092994046,5.636573724962751,0.05044722719141324,0,0.0,0.17674008592333887,-1.5385917515450453,True,pair_381_1165
386,대조,0,2.0,32.0,929.05,18422.0,25.0,47.42,0.0,0.0,1,29.86,21.0,18.0,382.07,21.0,2.0,1,1,2.0,3.4965075614664802,6.83523834814296,0.051041386362413226,0,0.0,0.23789858526405708,-1.1642351665116597,True,pair_334_386
390,대조,0,9.0,18.0,167.67000000000002,75.0,1.0,2.5,0.0,0.0,1,1.0,2.0,1.0,194.07999999999998,6.0,9.0,1,1,9.0,2.9444389791664403,5.127944143269923,0.01491024035307449,0,0.0,0.18283290876549516,-1.4972709230971806,True,pair_1745_390
397,대조,0,1.0,42.0,1255.52,93054.0,20.0,51.59,0.0,0.0,0,27.29,10.0,8.0,442.37,20.0,1.0,1,1,1.0,3.7612001156935624,7.136101274087371,0.04109054415700268,0,0.0,0.24550047138361408,-1.1227557861158808,True,pair_670_397
403,처치,1,13.0,6.0,148.99,58.0,3.0,4.23,0.0,0.0,0,0.0,0.0,0.0,15.47,2.0,13.0,0,1,13.0,1.9459101490553132,5.010568625207268,0.028391167192429023,0,0.0,0.15256205921539664,-1.7146461514183133,True,pair_403_14
404,처치,1,4.0,24.0,721.1,15842.0,17.0,37.2,0.0,0.0,1,12.879999999999999,7.0,6.0,275.58,10.0,4.0,1,1,4.0,3.2188758248682006,6.582163633457136,0.05158785189294134,0,0.0,0.22448195084143238,-1.2397359497595426,True,pair_404_2450
