household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support
19,처치,1,3.0,42.0,1137.75,4764.0,233.0,522.69,0.0,0.0,1,412.42,203.0,165.0,1069.71,49.0,3.0,1,1,3.0,3.7612001156935624,7.037686448574168,0.45940672379696773,0,0.0,0.8195960164970759,1.5136128671651325,True
23,처치,1,2.0,18.0,409.0,30752.0,29.0,96.58,0.0,0.0,0,45.94,14.0,12.0,100.05,5.0,2.0,1,1,2.0,2.9444389791664403,6.016157159698354,0.23613691931540343,0,0.0,0.6191701890531399,0.4860275919198958,True
25,처치,1,2.0,12.0,418.14,14176.0,56.0,152.28,0.0,1.0,1,60.62,38.0,30.0,307.99,6.0,2.0,1,1,2.0,2.5649493574615367,6.038204992991797,0.3641842445114077,0,1.0,0.6921903602768613,0.8103794658402119,True
26,대조,0,47.0,6.0,155.23,78.0,36.0,102.02,0.0,0.0,0,45.88,23.0,17.0,70.97,6.0,47.0,1,1,47.0,1.9459101490553132,5.051329280423812,0.6572183212007988,0,0.0,0.44461998919302126,-0.22243262313246387,True
27,처치,1,1.0,76.0,1293.57,617.0,157.0,263.42,0.0,3.0,1,107.45,74.0,72.0,465.67,40.0,1.0,1,1,1.0,4.343805421853684,7.165933872662002,0.2036379940784032,0,3.0,0.9393138996875214,2.7394350328788124,False
28,처치,1,1.0,21.0,342.73,24480.0,23.0,70.97,0.0,0.0,0,32.32,7.0,7.0,172.3,9.0,1.0,1,1,1.0,3.091042453358316,5.839856465469972,0.20707262276427507,0,0.0,0.6280006919881329,0.5236492742712595,True
31,대조,0,13.0,3.0,431.56,17037.0,27.0,95.22,0.0,0.0,1,57.18,30.0,23.0,135.73,2.0,13.0,1,1,13.0,1.3862943611198906,6.0697210450737495,0.22064139401242006,0,0.0,0.4696903991795446,-0.12138723598747861,True
32,처치,1,13.0,10.0,256.0,116.0,30.0,48.92,0.0,3.0,0,24.03,18.0,17.0,143.76,4.0,13.0,1,1,13.0,2.3978952727983707,5.54907608489522,0.19109375,0,3.0,0.714360588850172,0.9166576460902828,True
37,처치,1,10.0,12.0,706.53,21958.0,15.0,97.61,0.0,0.0,0,0.0,0.0,0.0,202.68,3.0,10.0,0,1,10.0,2.5649493574615367,6.561780031445274,0.13815407696771545,0,0.0,0.6078108443650415,0.43811945902868765,True
38,대조,0,43.0,6.0,75.69,29.0,9.0,29.19,0.0,1.0,0,3.59,3.0,2.0,40.18,3.0,43.0,1,1,43.0,1.9459101490553132,4.339771321776768,0.38565200158541424,0,1.0,0.4655131114386576,-0.13816693720042078,True
39,처치,1,14.0,4.0,532.62,253.0,66.0,173.25,0.0,2.0,1,67.48,29.0,23.0,162.73000000000002,3.0,14.0,1,1,14.0,1.6094379124341003,6.279683975158379,0.3252788104089219,0,2.0,0.6523564813323037,0.6294135799200091,True
41,대조,0,8.0,9.0,360.3,173.0,46.0,153.48,0.0,0.0,0,132.48,51.0,43.0,327.21,7.0,8.0,1,1,8.0,2.302585092994046,5.889708638153595,0.4259783513738551,0,0.0,0.5208746128329811,0.08354701466973428,True
42,처치,1,6.0,13.0,281.56,218.0,58.0,133.81,0.0,0.0,1,75.56,33.0,32.0,195.04,10.0,6.0,1,1,6.0,2.6390573296152584,5.643890917415595,0.4752450632192073,0,0.0,0.6174465349951305,0.47872406046067634,True
43,처치,1,6.0,27.0,328.26,21077.0,13.0,13.97,0.0,1.0,1,0.0,0.0,0.0,34.45,5.0,6.0,0,1,6.0,3.332204510175204,5.796847712219876,0.04255772862974472,0,1.0,0.773734459051348,1.229519469067743,True
45,처치,1,17.0,14.0,226.1,99.0,46.0,143.27,0.0,0.0,0,0.0,0.0,0.0,14.280000000000001,1.0,17.0,0,1,17.0,2.70805020110221,5.425390449111513,0.6336576735957542,0,0.0,0.5563274654434819,0.22627033196575075,True
46,처치,1,1.0,16.0,855.82,306.0,82.0,317.93,0.0,0.0,1,381.32,160.0,107.0,1230.36,15.0,1.0,1,1,1.0,2.833213344056216,6.753227861531505,0.37149166880886164,0,0.0,0.7065068956728784,0.8784788180409272,True
47,처치,1,12.0,20.0,338.53000000000003,110.0,30.0,108.26,0.0,0.0,0,124.52,39.0,32.0,396.92,12.0,12.0,1,1,12.0,3.044522437723423,5.827562308337777,0.31979440522257996,0,0.0,0.6290796394533262,0.5282704835240222,True
48,대조,0,80.0,1.0,13.12,6.0,0.0,0.0,0.0,0.0,1,87.91,39.0,32.0,189.52,11.0,80.0,1,1,80.0,0.6931471805599453,2.647592232065096,0.0,0,0.0,0.23034459429588833,-1.2063664658625148,True
51,처치,1,8.0,10.0,612.69,267.0,90.0,275.97,0.0,1.0,0,57.8,22.0,18.0,193.76,5.0,8.0,1,1,8.0,2.3978952727983707,6.4194899146558075,0.45042354208490426,0,1.0,0.637046443744843,0.5625676811532189,True
52,처치,1,8.0,24.0,928.03,44037.0,84.0,221.84,0.0,2.0,1,219.24,78.0,63.0,596.99,11.0,8.0,1,1,8.0,3.2188758248682006,6.834141031080382,0.23904399642252946,0,2.0,0.8483250724352845,1.721524306212589,True
56,처치,1,6.0,31.0,1166.04,517.0,146.0,420.97,0.0,0.0,1,259.86,85.0,67.0,768.27,19.0,6.0,1,1,6.0,3.4657359027997265,7.0622259076203155,0.36102535075983677,0,0.0,0.7954124410127222,1.3578647286991459,True
57,처치,1,7.0,14.0,196.83,7397.0,13.0,23.92,0.0,1.0,1,19.28,20.0,10.0,55.9,9.0,7.0,1,1,7.0,2.70805020110221,5.287408076040001,0.12152619011329574,0,1.0,0.6727179459798295,0.7205037925790212,True
64,처치,1,6.0,43.0,511.55,238.0,56.0,136.35,0.0,0.0,0,69.91,34.0,31.0,233.72,20.0,6.0,1,1,6.0,3.784189633918261,6.239398267229411,0.26654285993549015,0,0.0,0.742915407043946,1.0611769987912216,True
68,처치,1,5.0,78.0,1061.67,8211.0,159.0,392.45,1.0,3.0,0,91.08,42.0,36.0,348.86,53.0,5.0,1,1,5.0,4.3694478524670215,6.968539887999937,0.36965347047575986,1,3.0,0.9144271506123777,2.3689297515262244,True
71,대조,0,6.0,16.0,626.0,189.0,63.0,165.84,0.0,0.0,1,44.050000000000004,20.0,17.0,179.70000000000002,6.0,6.0,1,1,6.0,2.833213344056216,6.440946540632921,0.26492012779552715,0,0.0,0.693438670841336,0.8162449710910702,True
73,처치,1,6.0,30.0,786.67,57580.0,49.0,155.4,0.0,0.0,0,51.33,16.0,14.0,270.64,16.0,6.0,1,1,6.0,3.4339872044851463,6.669079220418435,0.19754153584094986,0,0.0,0.7250771161760794,0.9697873804551406,True
77,대조,0,2.0,12.0,695.37,348.0,96.0,239.85,0.0,0.0,1,46.77,22.0,19.0,148.61,4.0,2.0,1,1,2.0,2.5649493574615367,6.545881128275712,0.34492428491306787,0,0.0,0.6608244913270838,0.666970586560135,True
79,대조,0,4.0,31.0,832.6800000000001,32924.0,92.0,250.73,0.0,0.0,0,105.4,50.0,38.0,346.5,14.0,4.0,1,1,4.0,3.4657359027997265,6.725849635684172,0.30111207186434163,0,0.0,0.7297252361751718,0.9932289891436488,True
80,대조,0,8.0,15.0,379.52,18251.0,64.0,152.62,0.0,0.0,1,80.11,51.0,42.0,166.86,6.0,8.0,1,1,8.0,2.772588722239781,5.941538738338256,0.40213954468802704,0,0.0,0.6566156961110371,0.6482486704500473,True
81,처치,1,5.0,23.0,376.45,212.0,44.0,126.2,0.0,1.0,0,184.68,87.0,53.0,381.61,10.0,5.0,1,1,5.0,3.1780538303479458,5.933438109585634,0.3352370832779918,0,1.0,0.709156911333098,0.8912929080926206,True
83,대조,0,14.0,12.0,106.15,66.0,14.0,28.96,0.0,1.0,0,7.5,3.0,3.0,38.22,6.0,14.0,1,1,14.0,2.5649493574615367,4.674229721919586,0.2728214790390956,0,1.0,0.5550443084884777,0.22107323810232954,True
85,처치,1,1.0,41.0,865.53,22799.0,115.0,305.45,0.0,2.0,1,155.44,80.0,65.0,351.69,18.0,1.0,1,1,1.0,3.7376696182833684,6.764496730599032,0.35290515637817294,0,2.0,0.8790703111562962,1.9836555916593488,True
86,처치,1,65.0,6.0,266.44,77.0,20.0,54.08,0.0,0.0,1,168.88,68.0,49.0,630.53,6.0,65.0,1,1,65.0,1.9459101490553132,5.588895242111843,0.2029725266476505,0,0.0,0.5675108309157008,0.27170255100873714,True
91,대조,0,2.0,25.0,376.62,44990.0,31.0,93.92999999999999,0.0,0.0,0,75.23,30.0,28.0,337.02,13.0,2.0,1,1,2.0,3.258096538021482,5.933888398970386,0.24940258085072484,0,0.0,0.6572093752655925,0.6508828142625908,True
92,처치,1,17.0,9.0,120.43,10320.0,25.0,46.15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,17.0,2.302585092994046,4.799337965065727,0.38321016358050314,0,0.0,0.45620901220278354,-0.1756138948256147,True
95,처치,1,3.0,42.0,1105.88,104101.0,134.0,380.34,0.0,0.0,0,180.18,81.0,56.0,508.52,17.0,3.0,1,1,3.0,3.7612001156935624,7.009300525748804,0.3439251998408507,0,0.0,0.7757177044136093,1.2408831644635672,True
96,대조,0,7.0,8.0,215.73000000000002,86.0,27.0,95.78,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,7.0,2.1972245773362196,5.378652339200311,0.4439809020534928,0,2.0,0.6082720735456466,0.4400547376086786,True
97,처치,1,12.0,21.0,568.3,17448.0,106.0,233.48000000000002,0.0,1.0,1,159.96,76.0,69.0,459.53,21.0,12.0,1,1,12.0,3.091042453358316,6.344407535957036,0.4108393454161535,0,1.0,0.7758165810593924,1.241451576281313,True
99,처치,1,7.0,26.0,761.31,458.0,165.0,344.94,0.0,0.0,0,224.7,149.0,110.0,432.66,22.0,7.0,1,1,7.0,3.295836866004329,6.636353297103121,0.45308744138393037,0,0.0,0.7054110921423398,0.8731998905075324,True
101,처치,1,7.0,27.0,846.55,45371.0,83.0,254.89,0.0,0.0,1,179.02,68.0,32.0,733.69,19.0,7.0,1,1,7.0,3.332204510175204,6.742349834564496,0.3010926702498376,0,0.0,0.7681288468736905,1.1977756455095199,True
103,처치,1,9.0,2.0,29.91,17.0,5.0,14.450000000000001,0.0,0.0,0,25.53,13.0,10.0,62.31,4.0,9.0,1,1,9.0,1.0986122886681098,3.431079756144025,0.4831160147107991,0,0.0,0.2149960375430338,-1.2950691675601227,True
105,처치,1,5.0,32.0,901.47,570.0,211.0,521.21,0.0,4.0,1,120.89,58.0,49.0,186.01,7.0,5.0,1,1,5.0,3.4965075614664802,6.805135448657312,0.5781778650426526,0,4.0,0.9181996991008013,2.4181339820333116,True
108,처치,1,8.0,10.0,704.22,13232.0,111.0,246.97,0.0,1.0,0,10.559999999999999,7.0,6.0,27.48,3.0,8.0,1,1,8.0,2.3978952727983707,6.55850981087028,0.3507000653204964,0,1.0,0.6464298609029816,0.6033828229012717,True
110,처치,1,7.0,21.0,439.37,14948.0,76.0,183.21,0.0,0.0,1,49.35,29.0,26.0,118.36,12.0,7.0,1,1,7.0,3.091042453358316,6.087615282637252,0.41698340806154266,0,0.0,0.705512039169087,0.8736857136550302,True
111,대조,0,13.0,8.0,248.67,12944.0,33.0,72.18,0.0,0.0,0,74.68,29.0,26.0,157.12,7.0,13.0,1,1,13.0,2.1972245773362196,5.520140045894831,0.29026420557365185,0,0.0,0.48599524482364304,-0.056033677189106006,True
112,대조,0,15.0,17.0,199.42000000000002,9672.0,9.0,38.17,0.0,0.0,0,2.0,2.0,1.0,220.8,5.0,15.0,1,1,15.0,2.8903717578961645,5.3004151646301825,0.19140507471667836,0,0.0,0.5768181143054313,0.3097249138579071,True
114,처치,1,5.0,5.0,147.35,50.0,8.0,17.73,0.0,1.0,1,185.86,58.0,49.0,413.52,7.0,5.0,1,1,5.0,1.791759469228055,4.999574346736831,0.12032575500508993,0,1.0,0.5220983677180101,0.08845109292484615,True
116,처치,1,5.0,11.0,114.83,61.0,27.0,44.2,0.0,1.0,0,15.19,12.0,8.0,62.34,6.0,5.0,1,1,5.0,2.4849066497880004,4.752123598944254,0.38491683358007495,0,1.0,0.5393885267894468,0.15788124381144297,True
117,처치,1,5.0,19.0,543.88,10919.0,119.0,240.13,0.0,1.0,1,62.79,30.0,28.0,121.72,3.0,5.0,1,1,5.0,2.995732273553991,6.300565586933063,0.4415128337133191,0,1.0,0.7588599026577733,1.146439097515575,True
118,처치,1,1.0,12.0,588.08,26651.0,125.0,241.05,0.0,1.0,1,70.92,48.0,42.0,296.53,7.0,1.0,1,1,1.0,2.5649493574615367,6.378561997857961,0.40989321180791727,0,1.0,0.7102655022051707,0.896673868116277,True
119,처치,1,5.0,15.0,464.48,171.0,67.0,198.27,0.0,0.0,1,109.51,37.0,36.0,317.59,6.0,5.0,1,1,5.0,2.772588722239781,6.143069131239876,0.4268644505683775,0,0.0,0.6661342399727467,0.6907522156495212,True
121,처치,1,1.0,26.0,709.66,402.0,121.0,354.81,0.0,0.0,1,181.91,67.0,54.0,323.07,17.0,1.0,1,1,1.0,3.295836866004329,6.566194115710585,0.4999718174900657,0,0.0,0.7502983382039301,1.1002040592730078,True
122,처치,1,38.0,2.0,33.46,13.0,5.0,17.51,0.0,2.0,0,35.99,9.0,8.0,108.59,5.0,38.0,1,1,38.0,1.0986122886681098,3.5397992310997837,0.523311416616856,0,2.0,0.3539483810923483,-0.6017283196418745,True
123,처치,1,1.0,30.0,491.0,21733.0,93.0,230.85,0.0,0.0,1,138.28,58.0,53.0,259.58,12.0,1.0,1,1,1.0,3.4339872044851463,6.198478716492308,0.47016293279022403,0,0.0,0.7474306660001525,1.08495574532717,True
125,처치,1,1.0,47.0,1166.46,125191.0,106.0,287.02,0.0,3.0,0,234.01,94.0,59.0,1018.33,28.0,1.0,1,1,1.0,3.871201010907891,7.062585727714152,0.24606073075801996,0,3.0,0.8964780072488763,2.1586896804711606,True
127,대조,0,2.0,37.0,967.03,31815.0,112.0,373.36,0.0,0.0,1,90.54,50.0,38.0,389.04,17.0,2.0,1,1,2.0,3.6375861597263857,6.87526307853188,0.3860893664105561,0,0.0,0.801393640221626,1.3950274881837113,True
131,처치,1,7.0,29.0,616.01,24548.0,69.0,176.96,0.0,2.0,1,151.65,92.0,61.0,576.99,17.0,7.0,1,1,7.0,3.4011973816621555,6.424885231229478,0.28726806383013265,0,2.0,0.8475099657910542,1.7152033537683977,True
133,처치,1,6.0,13.0,514.29,251.0,59.0,149.32,0.0,0.0,1,196.79,84.0,49.0,435.35,5.0,6.0,1,1,6.0,2.6390573296152584,6.244729848974714,0.29034202492757005,0,0.0,0.6562461789443919,0.6466102266108218,True
134,처치,1,5.0,6.0,310.16,140.0,26.0,86.84,0.0,2.0,1,146.87,61.0,44.0,497.21,11.0,5.0,1,1,5.0,1.9459101490553132,5.740307249338573,0.279984524116585,0,2.0,0.6580577784813418,0.6546509568502311,True
136,처치,1,1.0,11.0,767.3,419.0,141.0,347.08,0.0,0.0,1,72.45,44.0,37.0,228.27,10.0,1.0,1,1,1.0,2.4849066497880004,6.644180281873589,0.45233937182327644,0,0.0,0.6543560089258662,0.6382422416878915,True
137,처치,1,9.0,5.0,80.67,22.0,5.0,10.1,0.0,0.0,0,2.99,2.0,1.0,54.15,4.0,9.0,1,1,9.0,1.791759469228055,4.402686737370185,0.1252014379571092,0,0.0,0.35266269385395027,-0.6073554387398686,True
139,대조,0,3.0,22.0,637.11,33594.0,101.0,245.24,0.0,0.0,1,102.60000000000001,62.0,44.0,389.49,12.0,3.0,1,1,3.0,3.1354942159291497,6.458510682276343,0.38492568002385774,0,0.0,0.7284226414387351,0.9866344021355884,True
140,대조,0,26.0,13.0,236.06,126.0,38.0,91.88,0.0,2.0,0,28.19,9.0,8.0,62.11,5.0,26.0,1,1,26.0,2.6390573296152584,5.468313273651354,0.38922307887825125,0,2.0,0.6896547219473584,0.7985055915393253,True
143,처치,1,1.0,84.0,1984.68,120837.0,205.0,507.79,0.0,0.0,0,172.21,90.0,69.0,656.64,43.0,1.0,1,1,1.0,4.442651256490317,7.593716703727357,0.2558548481367273,0,0.0,0.8582707188499532,1.801000805657694,True
144,처치,1,2.0,23.0,549.86,253.0,63.0,253.36,0.0,0.0,0,83.48,35.0,24.0,193.23,7.0,2.0,1,1,2.0,3.1780538303479458,6.311480693383664,0.460771832830175,0,0.0,0.6675723701965831,0.6972256224884527,True
145,대조,0,13.0,7.0,129.59,72.0,21.0,47.83,0.0,1.0,0,13.46,9.0,9.0,84.34,3.0,13.0,1,1,13.0,2.0794415416798357,4.872062644232316,0.36908712091982404,0,1.0,0.49429956922914636,-0.022802711080416302,True
149,처치,1,6.0,8.0,557.27,23287.0,63.0,134.29,0.0,2.0,1,358.1,155.0,109.0,1202.97,21.0,6.0,1,1,6.0,2.1972245773362196,6.324842716321245,0.24097834084016723,0,2.0,0.7244975327161242,0.966881772044926,True
151,처치,1,50.0,8.0,104.45,50.0,22.0,56.800000000000004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,50.0,2.1972245773362196,4.658236906924784,0.5438008616562949,0,0.0,0.45929504210332966,-0.16318096893889522,True
155,처치,1,3.0,8.0,394.35,157.0,53.0,163.39000000000001,0.0,0.0,1,54.1,27.0,21.0,187.88,2.0,3.0,1,1,3.0,2.1972245773362196,5.979771448516936,0.41432737416001014,0,0.0,0.5735338052126164,0.2962837784154716,True
156,처치,1,3.0,71.0,590.13,85284.0,66.0,148.75,0.0,0.0,0,83.44,44.0,33.0,276.02,51.0,3.0,1,1,3.0,4.276666119016055,6.382035959376142,0.2520631047396336,0,0.0,0.799550472592755,1.3834871790520045,True
160,대조,0,12.0,4.0,84.53,42.0,6.0,20.240000000000002,0.0,1.0,0,44.94,8.0,5.0,145.74,5.0,12.0,1,1,12.0,1.6094379124341003,4.44886719159269,0.23944161836034547,0,1.0,0.39735173861212564,-0.416511832190418,True
161,대조,0,10.0,10.0,130.12,61.0,8.0,34.33,0.0,0.0,1,112.75,44.0,38.0,447.24,20.0,10.0,1,1,10.0,2.3978952727983707,4.876112934435574,0.26383338456809097,0,0.0,0.5374261582534641,0.14998516853189406,True
162,대조,0,12.0,9.0,332.24,119.0,49.0,145.02,0.0,1.0,0,33.12,12.0,10.0,81.02,2.0,12.0,1,1,12.0,2.302585092994046,5.8088629511067085,0.4364916927522273,0,1.0,0.5881655401362839,0.3563869669598611,True
164,대조,0,3.0,13.0,459.54,9404.0,108.0,204.23,0.0,0.0,1,202.32,118.0,98.0,406.22,14.0,3.0,1,1,3.0,2.6390573296152584,6.132399714029473,0.4444226835531183,0,0.0,0.645720631391366,0.6002811723406846,True
166,대조,0,15.0,16.0,345.11,162.0,29.0,114.61,0.0,0.0,1,72.87,38.0,21.0,220.82,8.0,15.0,1,1,15.0,2.833213344056216,5.846756643607308,0.3320970125467242,0,0.0,0.6652188188343895,0.6866389095565073,True
179,처치,1,1.0,12.0,150.56,56.0,11.0,43.63,0.0,0.0,0,0.0,0.0,0.0,31.259999999999998,3.0,1.0,0,1,1.0,2.5649493574615367,5.0209815861504,0.2897848034006376,0,0.0,0.4965827932844761,-0.013669039688081145,True
180,처치,1,1.0,14.0,509.08,209.0,44.0,200.2,0.0,0.0,0,0.0,0.0,0.0,40.900000000000006,3.0,1.0,0,1,1.0,2.70805020110221,6.234567576161796,0.39325842696629215,0,0.0,0.5973504465800862,0.3944373647264792,True
181,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,142.8,64.0,51.0,348.77,7.0,90.0,1,1,90.0,0.0,0.0,0.0,0,2.0,0.11876486706893664,-2.0041788521030033,True
183,처치,1,2.0,24.0,244.5,113.0,5.0,21.94,0.0,1.0,0,9.69,4.0,3.0,94.62,5.0,2.0,1,1,2.0,3.2188758248682006,5.503296947234575,0.08973415132924335,0,1.0,0.6894961378251362,0.7977647559412336,True
185,처치,1,3.0,19.0,523.6,25348.0,53.0,200.63,0.0,0.0,0,43.82,23.0,16.0,81.58,2.0,3.0,1,1,3.0,2.995732273553991,6.262636067432774,0.38317417876241405,0,0.0,0.641398390354395,0.5814387278195761,True
187,대조,0,34.0,5.0,67.43,37.0,9.0,18.03,0.0,2.0,0,25.509999999999998,14.0,8.0,41.18,2.0,34.0,1,1,34.0,1.791759469228055,4.225811324964407,0.2673884027880765,0,2.0,0.49782200605253696,-0.00871203089265363,True
188,처치,1,30.0,8.0,621.71,295.0,83.0,339.55,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,30.0,2.1972245773362196,6.434080920846939,0.5461549597079024,0,0.0,0.5602039932912526,0.24198999284168118,True
192,처치,1,1.0,11.0,497.77,201.0,60.0,189.98,0.0,1.0,1,117.21000000000001,38.0,33.0,270.85,6.0,1.0,1,1,1.0,2.4849066497880004,6.212145067650706,0.3816622134720855,0,1.0,0.691062909055008,0.8050931932284434,True
193,처치,1,2.0,22.0,865.77,152503.0,48.0,160.89000000000001,0.0,1.0,1,91.38,39.0,30.0,482.8,16.0,2.0,1,1,2.0,3.1354942159291497,6.764773659003271,0.18583457500259887,0,1.0,0.7945804609739093,1.3527598336351467,True
194,처치,1,22.0,6.0,74.61,28.0,4.0,4.31,0.0,0.0,0,13.98,6.0,5.0,108.99000000000001,3.0,22.0,1,1,22.0,1.9459101490553132,4.3255885495701785,0.05776705535451011,0,0.0,0.380646960175732,-0.48680311723326747,True
195,처치,1,10.0,12.0,658.01,56464.0,89.0,234.17,0.0,0.0,0,126.23,62.0,53.0,288.32,4.0,10.0,1,1,10.0,2.5649493574615367,6.490738708894204,0.3558760505159496,0,0.0,0.6014455943516848,0.4114920663631833,True
196,처치,1,2.0,35.0,655.52,346.0,143.0,358.28000000000003,0.0,0.0,0,75.1,55.0,44.0,198.01,10.0,2.0,1,1,2.0,3.58351893845611,6.486953157863735,0.5465584574078595,0,0.0,0.7278426370791988,0.9837044278167971,True
198,처치,1,3.0,132.0,1615.3,805.0,182.0,566.0,0.0,0.0,1,220.94,99.0,61.0,429.03,13.0,3.0,1,1,3.0,4.890349128221754,7.387894865415763,0.3503993066303473,0,0.0,0.907730370417552,2.2862323385375563,True
200,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,0.0,0.0714101617566582,-2.5652269516917934,True
205,대조,0,1.0,18.0,583.19,220.0,65.0,249.44,0.0,0.0,0,148.35,65.0,43.0,359.63,16.0,1.0,1,1,1.0,2.9444389791664403,6.370226272381597,0.4277165246317666,0,0.0,0.6389846738253422,0.5709600572568737,True
208,처치,1,7.0,16.0,468.12,223.0,68.0,209.35,0.0,3.0,1,97.2,34.0,27.0,359.77,12.0,7.0,1,1,7.0,2.833213344056216,6.150858599258232,0.44721438947278475,0,3.0,0.8287997038635629,1.577144320722624,True
209,처치,1,1.0,21.0,1119.07,40763.0,133.0,407.23,0.0,0.0,1,165.68,82.0,53.0,868.41,23.0,1.0,1,1,1.0,3.091042453358316,7.021146462336096,0.3639003815668368,0,0.0,0.7511613517434413,1.104815790426696,True
210,처치,1,3.0,29.0,629.27,259.0,118.0,324.28000000000003,0.0,1.0,0,152.16,83.0,58.0,268.25,11.0,3.0,1,1,3.0,3.4011973816621555,6.446148299003646,0.5153272839957411,0,1.0,0.7593278658318037,1.1489980867989333,True
211,대조,0,5.0,3.0,77.22,46.0,10.0,19.44,0.0,0.0,1,28.63,17.0,17.0,196.82,11.0,5.0,1,1,5.0,1.3862943611198906,4.359525369327368,0.2517482517482518,0,0.0,0.35184654539232973,-0.6109323510286997,True
212,처치,1,2.0,16.0,336.61,152.0,49.0,119.23,0.0,2.0,1,53.46,19.0,15.0,230.59,9.0,2.0,1,1,2.0,2.833213344056216,5.821891383136194,0.35420813404236356,0,2.0,0.7673505035910874,1.1934106631922388,True
214,처치,1,4.0,11.0,379.29,185.0,73.0,174.7,0.0,1.0,1,141.96,69.0,55.0,244.55,8.0,4.0,1,1,4.0,2.4849066497880004,5.940934119558254,0.4605974320440823,0,1.0,0.6770559254317429,0.7402747127482565,True
215,대조,0,1.0,18.0,232.19,144.0,55.0,108.98,0.0,0.0,0,15.350000000000001,12.0,10.0,44.77,7.0,1.0,1,1,1.0,2.9444389791664403,5.451853571910238,0.46935699211852366,0,0.0,0.5799789692474531,0.32268705972073203,True
216,처치,1,8.0,10.0,197.18,95.0,9.0,23.48,0.0,0.0,1,32.21,12.0,11.0,129.53,6.0,8.0,1,1,8.0,2.3978952727983707,5.289175708630753,0.11907901409879298,0,0.0,0.5643434846428527,0.2588089573969839,True
