household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support,pair_id
1,처치,1,12.0,10.0,531.96,257.0,76.0,185.17000000000002,0.0,1.0,1,95.51,46.0,42.0,429.01,7.0,12.0,1,1,12.0,2.3978952727983707,6.27844637444537,0.34809008196104974,0,1.0,0.6924727188958866,0.811705039840255,True,pair_1_2484
2,대조,0,67.0,2.0,110.07000000000001,37.0,7.0,19.02,0.0,0.0,0,35.86,7.0,5.0,72.78,3.0,67.0,1,1,67.0,1.0986122886681098,4.7101606331790284,0.17279912782774595,0,0.0,0.3248380710246697,-0.731625741716213,True,pair_698_2
3,처치,1,5.0,5.0,271.48,181.0,43.0,146.25,0.0,0.0,0,55.76,19.0,17.0,121.54,4.0,5.0,1,1,5.0,1.791759469228055,5.607565216914378,0.5387137174009134,0,0.0,0.42256914430823656,-0.3122356162492125,True,pair_3_940
4,처치,1,34.0,7.0,88.68,30.0,10.0,35.31,0.0,0.0,0,15.940000000000001,7.0,2.0,30.02,1.0,34.0,1,1,34.0,2.0794415416798357,4.496247778763904,0.39817320703653586,0,0.0,0.41831462649970697,-0.3296958618294266,True,pair_4_938
14,대조,0,1.0,40.0,745.39,53312.0,89.0,194.53,0.0,1.0,0,111.54,65.0,48.0,361.8,18.0,1.0,1,1,1.0,3.713572066704308,6.61524825180137,0.2609774748789224,0,1.0,0.799424762307591,1.3827029952200198,True,pair_1139_14
17,처치,1,7.0,17.0,609.6,46054.0,50.0,184.28,0.0,2.0,1,179.56,69.0,33.0,368.9,7.0,7.0,1,1,7.0,2.8903717578961645,6.414442080300778,0.30229658792650915,0,2.0,0.8032343775559885,1.4066332621073976,True,pair_17_1558
18,처치,1,4.0,21.0,829.02,15889.0,85.0,213.42000000000002,0.0,0.0,1,221.1,107.0,77.0,801.62,14.0,4.0,1,1,4.0,3.091042453358316,6.721449796885873,0.2574364912788594,0,0.0,0.7386099569895943,1.038756273767091,True,pair_18_859
23,처치,1,2.0,18.0,409.0,30752.0,29.0,96.58,0.0,0.0,0,45.94,14.0,12.0,100.05,5.0,2.0,1,1,2.0,2.9444389791664403,6.016157159698354,0.23613691931540343,0,0.0,0.6191701890531399,0.4860275919198958,True,pair_23_907
26,대조,0,47.0,6.0,155.23,78.0,36.0,102.02,0.0,0.0,0,45.88,23.0,17.0,70.97,6.0,47.0,1,1,47.0,1.9459101490553132,5.051329280423812,0.6572183212007988,0,0.0,0.44461998919302126,-0.22243262313246387,True,pair_2344_26
28,처치,1,1.0,21.0,342.73,24480.0,23.0,70.97,0.0,0.0,0,32.32,7.0,7.0,172.3,9.0,1.0,1,1,1.0,3.091042453358316,5.839856465469972,0.20707262276427507,0,0.0,0.6280006919881329,0.5236492742712595,True,pair_28_790
31,대조,0,13.0,3.0,431.56,17037.0,27.0,95.22,0.0,0.0,1,57.18,30.0,23.0,135.73,2.0,13.0,1,1,13.0,1.3862943611198906,6.0697210450737495,0.22064139401242006,0,0.0,0.4696903991795446,-0.12138723598747861,True,pair_1207_31
32,처치,1,13.0,10.0,256.0,116.0,30.0,48.92,0.0,3.0,0,24.03,18.0,17.0,143.76,4.0,13.0,1,1,13.0,2.3978952727983707,5.54907608489522,0.19109375,0,3.0,0.714360588850172,0.9166576460902828,True,pair_32_1021
37,처치,1,10.0,12.0,706.53,21958.0,15.0,97.61,0.0,0.0,0,0.0,0.0,0.0,202.68,3.0,10.0,0,1,10.0,2.5649493574615367,6.561780031445274,0.13815407696771545,0,0.0,0.6078108443650415,0.43811945902868765,True,pair_37_978
38,대조,0,43.0,6.0,75.69,29.0,9.0,29.19,0.0,1.0,0,3.59,3.0,2.0,40.18,3.0,43.0,1,1,43.0,1.9459101490553132,4.339771321776768,0.38565200158541424,0,1.0,0.4655131114386576,-0.13816693720042078,True,pair_1777_38
39,처치,1,14.0,4.0,532.62,253.0,66.0,173.25,0.0,2.0,1,67.48,29.0,23.0,162.73000000000002,3.0,14.0,1,1,14.0,1.6094379124341003,6.279683975158379,0.3252788104089219,0,2.0,0.6523564813323037,0.6294135799200091,True,pair_39_1946
41,대조,0,8.0,9.0,360.3,173.0,46.0,153.48,0.0,0.0,0,132.48,51.0,43.0,327.21,7.0,8.0,1,1,8.0,2.302585092994046,5.889708638153595,0.4259783513738551,0,0.0,0.5208746128329811,0.08354701466973428,True,pair_2187_41
45,처치,1,17.0,14.0,226.1,99.0,46.0,143.27,0.0,0.0,0,0.0,0.0,0.0,14.280000000000001,1.0,17.0,0,1,17.0,2.70805020110221,5.425390449111513,0.6336576735957542,0,0.0,0.5563274654434819,0.22627033196575075,True,pair_45_2494
47,처치,1,12.0,20.0,338.53000000000003,110.0,30.0,108.26,0.0,0.0,0,124.52,39.0,32.0,396.92,12.0,12.0,1,1,12.0,3.044522437723423,5.827562308337777,0.31979440522257996,0,0.0,0.6290796394533262,0.5282704835240222,True,pair_47_1785
51,처치,1,8.0,10.0,612.69,267.0,90.0,275.97,0.0,1.0,0,57.8,22.0,18.0,193.76,5.0,8.0,1,1,8.0,2.3978952727983707,6.4194899146558075,0.45042354208490426,0,1.0,0.637046443744843,0.5625676811532189,True,pair_51_438
71,대조,0,6.0,16.0,626.0,189.0,63.0,165.84,0.0,0.0,1,44.050000000000004,20.0,17.0,179.70000000000002,6.0,6.0,1,1,6.0,2.833213344056216,6.440946540632921,0.26492012779552715,0,0.0,0.693438670841336,0.8162449710910702,True,pair_2425_71
77,대조,0,2.0,12.0,695.37,348.0,96.0,239.85,0.0,0.0,1,46.77,22.0,19.0,148.61,4.0,2.0,1,1,2.0,2.5649493574615367,6.545881128275712,0.34492428491306787,0,0.0,0.6608244913270838,0.666970586560135,True,pair_1563_77
79,대조,0,4.0,31.0,832.6800000000001,32924.0,92.0,250.73,0.0,0.0,0,105.4,50.0,38.0,346.5,14.0,4.0,1,1,4.0,3.4657359027997265,6.725849635684172,0.30111207186434163,0,0.0,0.7297252361751718,0.9932289891436488,True,pair_387_79
80,대조,0,8.0,15.0,379.52,18251.0,64.0,152.62,0.0,0.0,1,80.11,51.0,42.0,166.86,6.0,8.0,1,1,8.0,2.772588722239781,5.941538738338256,0.40213954468802704,0,0.0,0.6566156961110371,0.6482486704500473,True,pair_222_80
