household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support,pair_id
345,처치,1,3.0,24.0,642.85,352.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,151.77,7.0,3.0,0,1,3.0,3.2188758248682006,6.4674657797197925,0.0,0,4.0,0.09364172274846636,-2.269958637354835,True,pair_345_1081
351,처치,1,2.0,35.0,1064.96,430.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,512.07,20.0,2.0,0,1,2.0,3.58351893845611,6.97163108056961,0.0,0,2.0,0.06306866880368996,-2.6983858799387015,True,pair_351_2263
380,대조,0,4.0,19.0,1123.47,565.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,506.58,9.0,4.0,0,1,4.0,2.995732273553991,7.025067092519704,0.0,0,1.0,0.047866240912393485,-2.990295054846416,True,pair_1588_380
381,처치,1,2.0,16.0,359.45,153.0,1.0,15.99,0.0,2.0,1,13.49,1.0,1.0,88.32,2.0,2.0,1,1,2.0,2.833213344056216,5.8873532508505875,0.04448462929475588,0,2.0,0.054340113454664225,-2.8566202845789466,True,pair_381_134
386,대조,0,1.0,54.0,1132.77,13793.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,318.54,23.0,1.0,0,1,1.0,4.007333185232471,7.033303641847072,0.0,0,1.0,0.04840355573259688,-2.9785677652649496,True,pair_411_386
411,처치,1,3.0,32.0,1197.48,8651.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,310.37,5.0,3.0,0,1,3.0,3.4965075614664802,7.0888093662091265,0.0,0,1.0,0.04843089040468072,-2.9779744747173886,True,pair_411_386
426,대조,0,2.0,38.0,1262.4,172776.0,0.0,0.0,3.0,1.0,1,0.0,0.0,0.0,382.67,12.0,2.0,0,1,2.0,3.6635616461296463,7.1415617784646,0.0,1,1.0,0.07410430203376478,-2.525288003364026,True,pair_2047_426
463,처치,1,4.0,67.0,595.53,52244.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,411.05,45.0,4.0,0,1,4.0,4.219507705176107,6.391129533651339,0.0,0,1.0,0.0367440866760323,-3.266341816479725,True,pair_463_671
529,대조,0,21.0,11.0,416.17,194.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,91.31,2.0,21.0,0,1,21.0,2.4849066497880004,6.033493812583302,0.0,0,2.0,0.04360058659740409,-3.088105017911613,True,pair_714_529
542,대조,0,10.0,15.0,268.79,136.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,29.48,3.0,10.0,0,1,10.0,2.772588722239781,5.597643878594534,0.0,0,0.0,0.011733396544726552,-4.433513321645025,True,pair_1405_542
560,대조,0,8.0,31.0,515.28,26381.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,336.17,13.0,8.0,0,1,8.0,3.4657359027997265,6.246649253966987,0.0,0,3.0,0.0595006638948665,-2.7604234724589265,True,pair_709_560
569,처치,1,1.0,14.0,511.39,142.0,2.0,32.18,0.0,3.0,1,0.0,0.0,0.0,132.54,3.0,1.0,0,1,1.0,2.70805020110221,6.239086053829017,0.06292653356538062,0,3.0,0.12529187425338334,-1.943244250668267,True,pair_569_1731
572,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,2.0,0.001411591262840036,-6.5616250672297145,True,pair_1159_572
574,처치,1,4.0,16.0,1023.18,41493.0,4.0,59.83,7.0,2.0,1,2.5,1.0,1.0,388.37,10.0,4.0,1,1,4.0,2.833213344056216,6.931647571401739,0.05847455970601458,1,2.0,0.19950763077501382,-1.3893745147831458,True,pair_574_256
605,처치,1,2.0,25.0,1408.85,129318.0,46.0,77.98,1.0,2.0,1,28.330000000000002,10.0,10.0,426.31,9.0,2.0,1,1,2.0,3.258096538021482,7.25123859473442,0.055350108244312746,1,2.0,0.23531543880367556,-1.178536503630113,True,pair_605_1299
671,대조,0,7.0,16.0,840.1,72887.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,143.07999999999998,6.0,7.0,0,1,7.0,2.833213344056216,6.734710558968391,0.0,0,1.0,0.03676921126071832,-3.265632194633386,True,pair_463_671
699,대조,0,12.0,27.0,1572.83,153564.0,0.0,0.0,0.0,2.0,1,2.52,6.0,6.0,676.28,9.0,12.0,1,1,12.0,3.332204510175204,7.361267418061788,0.0,0,2.0,0.09590605220920859,-2.24356419005659,True,pair_1134_699
709,처치,1,2.0,20.0,584.95,377.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,144.75,5.0,2.0,0,1,2.0,3.044522437723423,6.3732344617046115,0.0,0,3.0,0.059419458564297846,-2.761875523919561,True,pair_709_560
714,처치,1,4.0,40.0,578.34,421.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,317.49,22.0,4.0,0,1,4.0,3.713572066704308,6.361889524570879,0.0,0,2.0,0.043505098779840455,-3.090397313647029,True,pair_714_529
766,대조,0,5.0,25.0,1398.76,530.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,562.28,8.0,5.0,0,1,5.0,3.258096538021482,7.244056072336364,0.0,0,4.0,0.14938819537539613,-1.7394076046952363,True,pair_1640_766
864,대조,0,4.0,11.0,963.96,400.0,1.0,2.99,1.0,4.0,1,0.0,0.0,0.0,511.15000000000003,6.0,4.0,0,1,4.0,2.4849066497880004,6.872086649702677,0.003101788455952529,1,4.0,0.15451052153707467,-1.6996535295187964,True,pair_1965_864
885,대조,0,9.0,21.0,654.03,15095.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.08,4.0,9.0,0,1,9.0,3.091042453358316,6.484681036113112,0.0,0,0.0,0.025379125348956012,-3.648121549389358,True,pair_1577_885
889,처치,1,1.0,25.0,1500.18,67868.0,1.0,9.09,1.0,4.0,1,0.0,0.0,0.0,653.23,11.0,1.0,0,1,1.0,3.258096538021482,7.314006744496925,0.006059272887253529,1,4.0,0.22141598601886034,-1.2574336813092488,True,pair_889_936
900,대조,0,1.0,102.0,2203.27,208052.0,1.0,10.59,0.0,3.0,1,0.0,0.0,0.0,1118.32,74.0,1.0,0,1,1.0,4.634728988229636,7.698151667306942,0.0048064921684587,0,3.0,0.17457903586619866,-1.553515949050934,True,pair_1803_900
936,대조,0,3.0,95.0,1617.61,6729.0,1.0,5.0,0.0,4.0,0,0.0,0.0,0.0,456.7,39.0,3.0,0,1,3.0,4.564348191467836,7.38932303522119,0.0030909799024486746,0,4.0,0.21162536440008378,-1.3151558404010422,True,pair_889_936
968,대조,0,5.0,19.0,1083.65,588.0,0.0,0.0,0.0,5.0,1,0.0,0.0,0.0,391.54,4.0,5.0,0,1,5.0,2.995732273553991,6.989012633289071,0.0,0,5.0,0.16828617695092243,-1.5978224545347213,True,pair_2162_968
1081,대조,0,1.0,22.0,1296.44,437.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,598.17,6.0,1.0,0,1,1.0,3.1354942159291497,7.1681483711962475,0.0,0,3.0,0.09356058230170124,-2.2709150314330038,True,pair_345_1081
1134,처치,1,19.0,8.0,802.67,335.0,4.0,3.36,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,19.0,2.1972245773362196,6.689188737161034,0.004186029127786014,0,3.0,0.09609578687947692,-2.2413779218298577,True,pair_1134_699
1159,처치,1,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,2.0,0.001284166022706813,-6.656360789629041,True,pair_1159_572
1166,대조,0,1.0,57.0,1958.71,267895.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,655.09,23.0,1.0,0,1,1.0,4.060443010546419,7.58055178209385,0.0,1,4.0,0.26203750236086987,-1.0354053748024796,True,pair_2185_1166
1247,대조,0,1.0,23.0,1246.46,20468.0,0.0,0.0,2.0,3.0,1,0.0,0.0,0.0,356.99,5.0,1.0,0,1,1.0,3.1780538303479458,7.128864762983352,0.0,1,3.0,0.13168470748398767,-1.8861444032178976,True,pair_2012_1247
1272,대조,0,2.0,36.0,1460.21,661.0,1.0,2.99,0.0,3.0,1,9.99,1.0,1.0,587.62,16.0,2.0,1,1,2.0,3.6109179126442243,7.2870201385878275,0.002047650680381589,0,3.0,0.11400308204211278,-2.050487988510021,True,pair_2085_1272
1277,처치,1,2.0,52.0,1040.15,7617.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,237.26,7.0,2.0,0,1,2.0,3.970291913552122,6.948081150453702,0.0,0,1.0,0.05056125276605991,-2.9326854902813064,True,pair_1277_1558
1299,대조,0,4.0,33.0,976.4,41340.0,0.0,0.0,2.0,5.0,1,0.0,0.0,0.0,293.73,11.0,4.0,0,1,4.0,3.5263605246161616,6.884895984836055,0.0,1,5.0,0.2308131446054858,-1.2037254395222565,True,pair_605_1299
1303,대조,0,1.0,29.0,953.95,58706.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,288.46,13.0,1.0,0,1,1.0,3.4011973816621555,6.861658983089163,0.0,0,2.0,0.06092954230923906,-2.7351723587228105,True,pair_2245_1303
1344,처치,1,38.0,3.0,266.14,112.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,52.32,1.0,38.0,0,1,38.0,1.3862943611198906,5.587772865548959,0.0,0,0.0,0.01809540744557505,-3.9938359735886424,True,pair_1344_1689
1363,대조,0,4.0,18.0,1054.85,434.0,3.0,34.97,0.0,0.0,1,30.369999999999997,3.0,3.0,475.45,8.0,4.0,1,1,4.0,2.9444389791664403,6.96210140872225,0.033151632933592454,0,0.0,0.05018579061105749,-2.940534465330918,True,pair_2112_1363
1405,처치,1,6.0,5.0,197.64,73.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,6.0,1.791759469228055,5.2914941411999115,0.0,0,1.0,0.011748818369906386,-4.4321842265854485,True,pair_1405_542
1490,대조,0,4.0,22.0,489.62,27195.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,417.45,20.0,4.0,0,1,4.0,3.1354942159291497,6.195669897401941,0.0,0,3.0,0.055280111105699366,-2.838475280357058,True,pair_2095_1490
1535,처치,1,1.0,60.0,1734.29,14822.0,2.0,2.34,0.0,1.0,0,0.0,0.0,0.0,446.68,16.0,1.0,0,1,1.0,4.110873864173311,7.458929825387524,0.0013492553148550703,0,1.0,0.07397597208896609,-2.52715984340084,True,pair_1535_1769
1558,대조,0,4.0,10.0,504.64,178.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,225.52,7.0,4.0,0,1,4.0,2.3978952727983707,6.225824953627357,0.0,0,3.0,0.05049647356984378,-2.9340357406889748,True,pair_1277_1558
1577,처치,1,5.0,14.0,794.93,368.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,197.43,4.0,5.0,0,1,5.0,2.70805020110221,6.679511242278968,0.0,0,0.0,0.02542185957255209,-3.6463952838797185,True,pair_1577_885
1586,처치,1,2.0,12.0,323.11,105.0,5.0,24.549999999999997,0.0,2.0,0,3.8899999999999997,2.0,2.0,39.45,1.0,2.0,1,1,2.0,2.5649493574615367,5.781082964345989,0.07598031630095013,0,2.0,0.08789874215827927,-2.3395655175748056,True,pair_1586_1959
1588,처치,1,2.0,33.0,696.9300000000001,308.0,0.0,0.0,1.0,1.0,1,0.0,0.0,1.0,316.89,15.0,2.0,1,1,2.0,3.5263605246161616,6.548118811200391,0.0,1,1.0,0.047928469955651136,-2.9889304783855,True,pair_1588_380
1640,처치,1,2.0,38.0,1077.85,81675.0,3.0,52.209999999999994,0.0,2.0,0,0.0,0.0,0.0,40.83,3.0,2.0,0,1,2.0,3.6635616461296463,6.983650937985394,0.04843902212738321,0,2.0,0.14871216596815803,-1.7447376360994247,True,pair_1640_766
1689,대조,0,5.0,17.0,543.9300000000001,22809.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,193.09,5.0,5.0,0,1,5.0,2.8903717578961645,6.300657346047101,0.0,0,0.0,0.01809358199232828,-3.993938717136788,True,pair_1344_1689
1710,처치,1,2.0,27.0,1639.24,62117.0,14.0,76.86,1.0,4.0,1,19.06,5.0,5.0,755.29,15.0,2.0,1,1,2.0,3.332204510175204,7.402597851574791,0.046887582050218396,1,4.0,0.38852628274528184,-0.45351115405286185,True,pair_1710_183
1731,대조,0,10.0,9.0,236.3,139.0,9.0,19.689999999999998,0.0,3.0,0,3.79,1.0,1.0,130.43,1.0,10.0,1,1,10.0,2.302585092994046,5.4693251634417175,0.08332628015234869,0,3.0,0.12463927279494702,-1.9492123134030694,True,pair_569_1731
1769,대조,0,2.0,22.0,786.23,7518.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,221.15,7.0,2.0,0,1,2.0,3.1354942159291497,6.668520454767983,0.0,0,3.0,0.07394968404805306,-2.5275436534111893,True,pair_1535_1769
1803,처치,1,3.0,32.0,1903.04,805.0,1.0,3.29,0.0,4.0,1,2.5,1.0,1.0,623.27,12.0,3.0,1,1,3.0,3.4965075614664802,7.551733223533999,0.0017288128468135194,0,4.0,0.18491566107160193,-1.4833917562033436,True,pair_1803_900
1862,대조,0,6.0,22.0,478.92,42012.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,42.46,2.0,6.0,0,1,6.0,3.1354942159291497,6.173619423344838,0.0,0,3.0,0.056578619196511235,-2.8138818730235977,True,pair_2452_1862
1873,대조,0,6.0,44.0,1106.93,71637.0,16.0,64.83,0.0,4.0,1,31.98,2.0,2.0,250.42,12.0,6.0,1,1,6.0,3.8066624897703196,7.010248688416178,0.058567389085127326,0,4.0,0.31153434149005615,-0.7929558605124434,True,pair_2322_1873
1959,대조,0,1.0,26.0,1567.53,131468.0,1.0,3.79,0.0,2.0,0,0.0,0.0,0.0,711.25,13.0,1.0,0,1,1.0,3.295836866004329,7.357894154001855,0.0024178165649142284,0,2.0,0.08779181000312486,-2.3409000263845376,True,pair_1586_1959
1965,처치,1,2.0,26.0,774.68,104109.0,20.0,22.919999999999998,1.0,3.0,1,0.45,1.0,1.0,272.05,11.0,2.0,1,1,2.0,3.295836866004329,6.65374006400084,0.029586409872463467,1,3.0,0.15589521181415447,-1.6890925811023414,True,pair_1965_864
1974,대조,0,3.0,35.0,1042.06,35990.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,352.17,14.0,3.0,0,1,3.0,3.58351893845611,6.949913979712446,0.0,0,3.0,0.09744635239447018,-2.225926137051461,True,pair_2070_1974
2012,처치,1,1.0,52.0,1670.86,111249.0,4.0,41.56,0.0,2.0,1,3.79,1.0,1.0,634.32,29.0,1.0,1,1,1.0,3.970291913552122,7.421692058081506,0.02487341847910657,0,2.0,0.13099904455144457,-1.892154195071158,True,pair_2012_1247
2016,대조,0,12.0,21.0,363.32,289.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,33.8,1.0,12.0,0,1,12.0,3.091042453358316,5.898032602315429,0.0,0,1.0,0.025336067333904973,-3.649863760265122,True,pair_2475_2016
2047,처치,1,4.0,33.0,1140.56,146393.0,0.0,0.0,0.0,2.0,0,2.79,1.0,1.0,279.74,8.0,4.0,1,1,4.0,3.5263605246161616,7.040151027006366,0.0,0,2.0,0.07441346284206826,-2.520790753136905,True,pair_2047_426
2065,대조,0,13.0,11.0,432.65,138.0,0.0,0.0,0.0,0.0,0,17.49,1.0,1.0,306.16,6.0,13.0,1,1,13.0,2.4849066497880004,6.072237757130464,0.0,0,0.0,0.0185227362696241,-3.970059883584915,True,pair_77_2065
2066,처치,1,12.0,22.0,251.67,7354.0,3.0,5.67,1.0,2.0,0,0.0,0.0,0.0,24.0,3.0,12.0,0,1,12.0,3.1354942159291497,5.532084289499378,0.02252950292049112,1,2.0,0.06036026363369379,-2.745165541037823,True,pair_2066_218
2070,처치,1,2.0,99.0,1627.96,30232.0,2.0,34.989999999999995,0.0,1.0,1,0.0,0.0,0.0,411.41,30.0,2.0,0,1,2.0,4.605170185988092,7.3956970533588855,0.021493157080026533,0,1.0,0.09785981125657199,-2.2212339707286666,True,pair_2070_1974
2076,처치,1,3.0,26.0,1049.93,86516.0,8.0,10.61,0.0,6.0,1,0.0,0.0,0.0,180.48,6.0,3.0,0,1,3.0,3.295836866004329,6.957430765423843,0.010105435600468601,0,6.0,0.25610992388597764,-1.0662865342612524,True,pair_2076_2385
2085,처치,1,3.0,55.0,2157.86,79649.0,0.0,0.0,4.0,1.0,1,0.0,0.0,0.0,763.57,19.0,3.0,0,1,3.0,4.02535169073515,7.677335583576718,0.0,1,1.0,0.1142410099770599,-2.0481345539229134,True,pair_2085_1272
2095,처치,1,15.0,12.0,373.2,3377.0,1.0,1.39,0.0,3.0,0,0.0,0.0,0.0,199.87,9.0,15.0,0,1,15.0,2.5649493574615367,5.92479041383999,0.0037245444801714896,0,3.0,0.055124112156424425,-2.841466355621801,True,pair_2095_1490
2100,대조,0,5.0,11.0,412.32,306.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,200.9,6.0,5.0,0,1,5.0,2.4849066497880004,6.0242221113461545,0.0,0,1.0,0.02001276633039106,-3.8911691582758148,True,pair_108_2100
2112,처치,1,4.0,21.0,803.6,8375.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,440.33,8.0,4.0,0,1,4.0,3.091042453358316,6.690345259515688,0.0,0,2.0,0.04994835041213245,-2.9455268713368308,True,pair_2112_1363
2162,처치,1,2.0,28.0,2099.41,114772.0,3.0,30.98,0.0,3.0,1,4.2,10.0,6.0,458.57,7.0,2.0,1,1,2.0,3.367295829986474,7.6498878427502754,0.014756526833729477,0,3.0,0.16801780115703685,-1.5997411119128317,True,pair_2162_968
2185,처치,1,11.0,8.0,897.84,299.0,1.0,15.99,0.0,7.0,1,0.0,0.0,0.0,399.26,6.0,11.0,0,1,11.0,2.1972245773362196,6.801105043103732,0.017809409248863938,0,6.0,0.2570741457907126,-1.0612316989797965,True,pair_2185_1166
2226,처치,1,1.0,148.0,2278.81,104802.0,41.0,118.55,0.0,2.0,0,40.28,30.0,16.0,786.52,41.0,1.0,1,1,1.0,5.003946305945459,7.731847385142738,0.05202276626835936,0,2.0,0.2825214148526412,-0.9319887482022754,True,pair_2226_125
2245,처치,1,5.0,11.0,312.45,172.0,2.0,16.18,0.0,2.0,0,0.0,0.0,0.0,277.77,15.0,5.0,0,1,5.0,2.4849066497880004,5.747639857719977,0.05178428548567771,0,2.0,0.06100072278486879,-2.733928996433634,True,pair_2245_1303
2263,대조,0,1.0,36.0,349.28,5843.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,151.83,15.0,1.0,0,1,1.0,3.6109179126442243,5.858732834654024,0.0,0,4.0,0.0628957595380579,-2.701315779704938,True,pair_351_2263
2322,처치,1,3.0,34.0,2800.69,153689.0,12.0,61.79,3.0,3.0,1,26.27,3.0,3.0,740.75,12.0,3.0,1,1,3.0,3.5553480614894135,7.937978085515892,0.02206242033213244,1,3.0,0.3097550413751697,-0.8012647510861747,True,pair_2322_1873
2367,처치,1,1.0,28.0,882.33,8724.0,3.0,4.17,0.0,2.0,1,0.0,0.0,0.0,69.54,2.0,1.0,0,1,1.0,3.367295829986474,6.783698856720132,0.0047261228791948585,0,2.0,0.0566964746007707,-2.8116760705057855,True,pair_2367_2455
2385,대조,0,1.0,122.0,2291.05,163085.0,38.0,54.04,0.0,3.0,0,0.0,0.0,0.0,177.44,8.0,1.0,0,1,1.0,4.812184355372417,7.7372018926054125,0.02358743807424543,0,3.0,0.2541236954811289,-1.0767386362580549,True,pair_2076_2385
2452,처치,1,1.0,22.0,552.75,238.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,23.740000000000002,1.0,1.0,0,1,1.0,3.1354942159291497,6.316713321359345,0.0,0,3.0,0.05679196092807351,-2.809892089621985,True,pair_2452_1862
2455,대조,0,4.0,13.0,1013.69,330.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,654.79,8.0,4.0,0,1,4.0,2.6390573296152584,6.92233842610688,0.0,1,1.0,0.056713759044161045,-2.811352934261075,True,pair_2367_2455
2466,처치,1,2.0,5.0,279.23,109.0,1.0,8.99,0.0,1.0,0,41.97,3.0,2.0,170.35,8.0,2.0,1,1,2.0,1.791759469228055,5.6356106945528675,0.03219568097983741,0,1.0,0.02408838194983029,-3.701642379546533,True,pair_2466_86
2475,처치,1,3.0,19.0,787.59,15712.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,87.4,4.0,3.0,0,1,3.0,2.995732273553991,6.670246540663151,0.0,0,0.0,0.025375416995105315,-3.6482714832462575,True,pair_2475_2016
